case_id,problem,partition,pool,composition_model,mechanism_id,measurement_reason,delta_measures,delta_direction,delta_near,delta_no_signal,delta_whole_case_clear_attempts,delta_whole_case_fallback_targets,both_phase_nonempty,delta_direction_rate,delta_near_rate,delta_no_signal_rate
stage2-round-calibrated-p4-0072-5593291f89f80fd8,4,confirmation,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,local_active_sensing,0,1,0,-1,7,0,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-calibrated-p4-0072-5593291f89f80fd8,4,confirmation,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,global_coverage,0,0,0,0,7,0,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0073-4005b4cea2f1b152,4,development,calibrated,broad_joint,mixed_correlated150_after_observable_screen,local_active_sensing,0,3,0,-3,-98,-2,True,0.1875,0.0,-0.1875
stage2-round-calibrated-p4-0073-4005b4cea2f1b152,4,development,calibrated,broad_joint,mixed_correlated150_after_observable_screen,global_coverage,0,0,0,0,-98,-2,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0074-eb9ae2ea86300a21,4,development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,local_active_sensing,0,0,0,0,3,0,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0074-eb9ae2ea86300a21,4,development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,global_coverage,0,0,0,0,3,0,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0075-e4d57582f3fdf4f1,4,development,calibrated,broad_joint,mixed_extreme150_after_observable_screen,local_active_sensing,0,3,0,-3,-149,0,True,0.25,0.0,-0.25
stage2-round-calibrated-p4-0075-e4d57582f3fdf4f1,4,development,calibrated,broad_joint,mixed_extreme150_after_observable_screen,global_coverage,0,0,0,0,-149,0,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0076-b9b3df12c7aa818d,4,development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,local_active_sensing,0,1,0,-1,-25,0,True,0.0714285714285714,0.0,-0.07142857142857142
stage2-round-calibrated-p4-0076-b9b3df12c7aa818d,4,development,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,global_coverage,0,0,0,0,-25,0,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0077-7305a2bec3ed5e63,4,confirmation,calibrated,broad_joint,mixed_correlated150_after_observable_screen,local_active_sensing,0,1,0,-1,35,-3,True,0.06666666666666665,0.0,-0.06666666666666667
stage2-round-calibrated-p4-0077-7305a2bec3ed5e63,4,confirmation,calibrated,broad_joint,mixed_correlated150_after_observable_screen,global_coverage,0,0,0,0,35,-3,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0078-c8f32eef9e5cdd24,4,development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,local_active_sensing,0,0,0,0,-9,2,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0078-c8f32eef9e5cdd24,4,development,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,global_coverage,0,0,0,0,-9,2,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0079-0a3c0c5d30685e38,4,development,calibrated,broad_joint,mixed_extreme150_after_observable_screen,local_active_sensing,0,0,0,0,31,2,True,0.0,0.0,0.0
stage2-round-calibrated-p4-0079-0a3c0c5d30685e38,4,development,calibrated,broad_joint,mixed_extreme150_after_observable_screen,global_coverage,0,0,0,0,31,2,True,0.0,0.0,0.0
stage2-round-broad-p3-0000-cca0188d2ad95797,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0000-cca0188d2ad95797,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0001-4f461e441885976f,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0001-4f461e441885976f,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0002-94941a19b1e01560,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0002-94941a19b1e01560,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0004-a7b68b166412d471,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0004-a7b68b166412d471,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0005-1696cc2130ebff7b,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0005-1696cc2130ebff7b,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0006-06ec1a4e3233caf8,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0006-06ec1a4e3233caf8,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0007-8307de47ed2796d2,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0007-8307de47ed2796d2,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0009-a3de222bcd17e3ff,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0009-a3de222bcd17e3ff,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0010-fa4929fb32ebc59e,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0010-fa4929fb32ebc59e,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0011-d5159428387059a1,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0011-d5159428387059a1,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0012-e30b3cf37e302eb5,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0012-e30b3cf37e302eb5,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0013-0649fb9ab208d9bd,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0013-0649fb9ab208d9bd,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0014-fd7658ead85f6769,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0014-fd7658ead85f6769,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0015-201efa8e45381fc5,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0015-201efa8e45381fc5,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0016-1bd24fc624779a81,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0016-1bd24fc624779a81,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0017-7563cb022f1d07c1,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0017-7563cb022f1d07c1,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0018-29bf2e956aa1c294,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0018-29bf2e956aa1c294,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0021-557b35ed65696527,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0021-557b35ed65696527,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0023-fe9760e38e543e75,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0023-fe9760e38e543e75,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0024-322ffc50ed05da0f,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0024-322ffc50ed05da0f,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0025-6c03bbf064c56da1,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0025-6c03bbf064c56da1,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0026-3f01e57308b72df9,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0026-3f01e57308b72df9,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0028-ed98cb3f99d0665d,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0028-ed98cb3f99d0665d,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0029-e415a5d1cd16b0a2,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0029-e415a5d1cd16b0a2,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0031-f46e60d6c145430e,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0031-f46e60d6c145430e,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0032-f8478220049210ae,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0032-f8478220049210ae,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0034-3e6ac687454a4e84,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0034-3e6ac687454a4e84,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0035-d0b27ac24ad867eb,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0035-d0b27ac24ad867eb,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0036-3debee23e9f9ff70,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0036-3debee23e9f9ff70,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0038-523250ec9f49d41e,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0038-523250ec9f49d41e,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0039-f5e429f710c8979c,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0039-f5e429f710c8979c,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0040-1d1c75e3c16b632a,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0040-1d1c75e3c16b632a,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0041-09c9dbd68194a0b6,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0041-09c9dbd68194a0b6,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0042-ce4c99ed2fc0981f,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0042-ce4c99ed2fc0981f,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0045-acd12070bb83d35c,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0045-acd12070bb83d35c,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0046-eb43c906d9526599,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0046-eb43c906d9526599,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0047-6496bc8cef237d22,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0047-6496bc8cef237d22,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0048-2aed76acb0b17495,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0048-2aed76acb0b17495,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0049-15c5cf623c3dc830,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0049-15c5cf623c3dc830,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0050-11cb3e0edffa9d22,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0050-11cb3e0edffa9d22,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0052-1170f07800857640,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0052-1170f07800857640,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0053-210a4ce3c747fe77,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0053-210a4ce3c747fe77,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0054-4785627e0d0fa8fa,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0054-4785627e0d0fa8fa,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0056-8618775c65beebee,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0056-8618775c65beebee,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0057-788341718671d559,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0057-788341718671d559,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0058-23ceeb24cf7c867a,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0058-23ceeb24cf7c867a,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0060-3eb1d0632a6a424c,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0060-3eb1d0632a6a424c,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0061-2738a6ab3a3c52f5,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0061-2738a6ab3a3c52f5,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0062-a7f716d7fd4cd55b,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0062-a7f716d7fd4cd55b,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0063-602cab9f62277d0b,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0063-602cab9f62277d0b,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0064-df23b854b84aa095,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0064-df23b854b84aa095,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0065-746dce1d5887eb86,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0065-746dce1d5887eb86,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0066-817fdd865adfe66b,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0066-817fdd865adfe66b,3,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0067-a688d077cb1592bc,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0067-a688d077cb1592bc,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0068-9ca4d878d049fa69,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0068-9ca4d878d049fa69,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0069-ca92a972e623a6a1,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0069-ca92a972e623a6a1,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0070-d0ef65306e6a8322,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0070-d0ef65306e6a8322,3,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0071-c2e8c29b2bc9e957,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0071-c2e8c29b2bc9e957,3,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0072-c4c5ae831709c29b,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0072-c4c5ae831709c29b,3,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0073-4c596bacd64ab892,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0073-4c596bacd64ab892,3,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0074-157815e71738eb4f,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0074-157815e71738eb4f,3,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0076-78c4205f9f42032f,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0076-78c4205f9f42032f,3,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0077-c47d3fe50f8a89ff,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0077-c47d3fe50f8a89ff,3,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0078-a9ff89e443fd59ee,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p3-0078-a9ff89e443fd59ee,3,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,0,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0000-060cf9d069e8ac8c,4,confirmation,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,1,0,-1,-20,-1,True,0.09090909090909083,0.0,-0.09090909090909091
