pool,problem,composition_model,partition,mechanism_id,mechanism_status,noise_model,variant,baseline_variant,n_pairs,baseline_failures,candidate_failures,completion_delta_mean,penalized_time_delta_mean_s,penalized_delta_ci_low_s,penalized_delta_ci_high_s,both_complete_n,completed_time_delta_mean_s,completed_time_delta_median_s,completed_regression_rate,completed_worst_regression_s,mean_completed_reduction_pct,ci_scope,precision_warning,completed_delta_ci_low_s,completed_delta_ci_high_s
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-700.8193510000001,,,1,-700.8193510000001,-700.8193510000001,0.0,-700.8193510000001,6.581176801595672,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-700.8193510000001,,,1,-700.8193510000001,-700.8193510000001,0.0,-700.8193510000001,6.581176801595672,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-700.8193510000001,,,1,-700.8193510000001,-700.8193510000001,0.0,-700.8193510000001,6.581176801595672,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-700.8193510000001,,,1,-700.8193510000001,-700.8193510000001,0.0,-700.8193510000001,6.581176801595672,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-348.50080399999933,,,1,-348.50080399999933,-348.50080399999933,0.0,-348.50080399999933,3.173301706349278,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-348.50080399999933,,,1,-348.50080399999933,-348.50080399999933,0.0,-348.50080399999933,3.173301706349278,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-348.50080399999933,,,1,-348.50080399999933,-348.50080399999933,0.0,-348.50080399999933,3.173301706349278,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-348.50080399999933,,,1,-348.50080399999933,-348.50080399999933,0.0,-348.50080399999933,3.173301706349278,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-76.98461399999906,,,1,-76.98461399999906,-76.98461399999906,0.0,-76.98461399999906,0.7186258815896333,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-76.98461399999906,,,1,-76.98461399999906,-76.98461399999906,0.0,-76.98461399999906,0.7186258815896333,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
