case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-stress-p4-0048-7b8aaf64229617ce,4,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-508.52081499999986,-364.5208137015725,-180,0,36,0,-1822.6040685078624,-36,12,12,-1.2984273780602962e-06
round-stress-p4-0056-39cfb53921321599,4,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-58.72688500000004,-33.72688472354548,-25,0,0,0,-168.63442361772468,-5,0,0,-2.7645455702440813e-07
round-stress-p4-0061-9052fe1a4ed56c60,4,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-851.9371219999994,-677.9371213450831,-195,0,21,0,-3389.6856067254193,-39,7,7,-6.549162208102643e-07
round-stress-p4-0062-403734b6260d8721,4,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-358.4248150000003,-265.42481110458175,-105,0,12,0,-1327.1240555229087,-21,4,4,-3.8954185583861545e-06
round-stress-p4-0064-f70759731cd026cd,4,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-218.116657999999,-205.11665447852556,-85,0,72,0,-1025.5832723926287,-17,24,24,-3.5214734452893026e-06
round-stress-p4-0068-420c6612327fb7c7,4,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-114.63949700000012,-141.63948792728843,-150,0,177,0,-708.1974396364458,-30,59,59,-9.072711691260338e-06
round-stress-p4-0074-4518cec4cda79390,4,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-565.0374979999997,-378.03748862260363,-205,0,18,0,-1890.18744311302,-41,6,6,-9.377396054333076e-06
round-stress-p4-0076-145967d4ced8979d,4,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1078.1706990000002,-893.1706930367291,-200,0,15,0,-4465.853465183645,-40,5,5,-5.963271178188734e-06
round-stress-p4-0081-1b1e79b3d752c83f,4,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-282.864771999999,-190.86477071473928,-125,0,33,0,-954.3238535736964,-25,11,11,-1.2852597137680277e-06
round-stress-p4-0092-397728cc2e18cc7f,4,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-411.6817520000004,-274.6817468800091,-155,0,18,0,-1373.4087344000436,-31,6,6,-5.119991328683682e-06
round-stress-p4-0093-08dca3b5e2844baf,4,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-559.4751090000009,-509.47510663059984,-245,0,195,0,-2547.3755331529974,-49,65,65,-2.3694010451436043e-06
round-stress-p4-0099-70c37d47e59c2794,4,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-570.664025,-418.6640236905969,-170,0,18,0,-2093.32011845299,-34,6,6,-1.3094031601212919e-06
