case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-calibrated-p4-0191-50e640ae7a57142e,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,105.63228900000104,30.632291472422366,-60,0,135,0,153.16145736211183,-12,45,45,-2.4724213290028274e-06
round-calibrated-p4-0192-c23b7983dded1010,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-558.4144139999989,-432.4144130934801,-150,0,24,0,-2162.0720654673933,-30,8,8,-9.065188351087272e-07
round-calibrated-p4-0192-c23b7983dded1010,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-457.72443399999975,-370.7244331004222,-105,0,18,0,-1853.6221655021072,-21,6,6,-8.995775715447962e-07
round-calibrated-p4-0192-c23b7983dded1010,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-349.9755989999994,-297.97559983846804,-70,0,18,0,-1489.8779991923366,-14,6,6,8.384686225326732e-07
round-calibrated-p4-0193-a4726efbaad00217,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-624.1909630000009,-522.1909593467171,-210,0,108,0,-2610.9547967335893,-42,36,36,-3.6532837839331478e-06
round-calibrated-p4-0193-a4726efbaad00217,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-795.1534640000009,-669.15345848182,-150,0,24,0,-3345.767292409102,-30,8,8,-5.518180842045695e-06
round-calibrated-p4-0193-a4726efbaad00217,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-554.276487000001,-478.2764827976134,-100,0,24,0,-2391.382413988067,-20,8,8,-4.202387572149746e-06
round-calibrated-p4-0194-49aee828021b8266,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-258.180789,-226.1807856611249,-140,0,108,0,-1130.9039283056263,-28,36,36,-3.3388751035090536e-06
round-calibrated-p4-0194-49aee828021b8266,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-177.1782629999998,-166.1782590316252,-95,0,84,0,-830.8912951581297,-19,28,28,-3.968374585383572e-06
round-calibrated-p4-0194-49aee828021b8266,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,21.663974999999482,0.6639787559561228,-60,0,81,0,3.319893779778795,-12,27,27,-3.7559566408162937e-06
round-calibrated-p4-0195-8b0a42ee72f1246c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-469.77128099999936,-379.7712775695709,-135,0,45,0,-1898.8563878478599,-27,15,15,-3.4304284781683236e-06
round-calibrated-p4-0195-8b0a42ee72f1246c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-226.2984979999983,-182.298497324462,-80,0,36,0,-911.4924866223155,-16,12,12,-6.755362846888602e-07
round-calibrated-p4-0195-8b0a42ee72f1246c,4,calibrated,broad_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-129.86556399999972,-103.86556205658053,-50,0,24,0,-519.3278102829063,-10,8,8,-1.9434191926848143e-06
round-calibrated-p4-0196-5a7c825bb6ee918d,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-665.5994620000001,-465.59945867258284,-215,0,15,0,-2327.997293362918,-43,5,5,-3.3274172892561182e-06
round-calibrated-p4-0196-5a7c825bb6ee918d,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,-555.5959979999989,-401.5959949166863,-160,0,6,0,-2007.9799745834316,-32,2,2,-3.0833125492790714e-06
round-calibrated-p4-0196-5a7c825bb6ee918d,4,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,-462.9125449999992,-360.91254368390037,-105,0,3,0,-1804.5627184195037,-21,1,1,-1.3160988601157442e-06
round-calibrated-p4-0197-0f12bfeb6ff1b299,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,-188.08641499999976,-182.08641337607878,-225,0,219,0,-910.4320668803921,-45,73,73,-1.6239209799095988e-06
round-calibrated-p4-0197-0f12bfeb6ff1b299,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,29.632056000000375,-19.3679407628224,-155,0,204,0,-96.839703814112,-31,68,68,-3.2371772249462083e-06
round-calibrated-p4-0197-0f12bfeb6ff1b299,4,calibrated,broad_joint,mixed_correlated150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,164.9029500000015,67.90295172151036,-95,0,192,0,339.51475860755454,-19,64,64,-1.7215088519151323e-06
round-calibrated-p4-0198-c16ffaf8b884b9c7,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l1,joint_triangular_l5,True,True,593.9248230000012,365.9248253782798,-120,0,348,0,1829.6241268914018,-24,116,116,-2.37827862292761e-06
round-calibrated-p4-0198-c16ffaf8b884b9c7,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l2,joint_triangular_l5,True,True,684.5647720000015,449.5647749505879,-65,0,300,0,2247.8238747529394,-13,100,100,-2.950586349470541e-06
round-calibrated-p4-0198-c16ffaf8b884b9c7,4,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,development,joint_triangular_l3,joint_triangular_l5,True,True,738.1844770000007,490.18447908266353,-40,0,288,0,2450.9223954133195,-8,96,96,-2.0826628315262496e-06
round-stress-p3-0000-bf69a58bbb0bffff,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-126.55457000000024,-92.55456915652303,-85,0,51,0,-462.77284578261606,-17,17,17,-8.434772098553367e-07
round-stress-p3-0000-bf69a58bbb0bffff,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-87.09454499999993,-60.09454317746986,-60,0,33,0,-300.4727158873502,-12,11,11,-1.8225300664198585e-06
round-stress-p3-0000-bf69a58bbb0bffff,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-71.74557100000038,-55.74556943194739,-40,0,24,0,-278.7278471597383,-8,8,8,-1.5680529941164423e-06
round-stress-p3-0002-0d25247c81787ff1,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-109.43840100000034,-74.43839965171674,-35,0,0,0,-372.1919982585823,-7,0,0,-1.3482836038747337e-06
round-stress-p3-0002-0d25247c81787ff1,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-49.98108500000035,-29.98108379916812,-20,0,0,0,-149.9054189958406,-4,0,0,-1.2008322300971486e-06
round-stress-p3-0002-0d25247c81787ff1,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-44.70399700000053,-34.70399639641619,-10,0,0,0,-173.51998198208094,-2,0,0,-6.035843398422003e-07
round-stress-p3-0003-699b8b12bfdeed40,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-374.751182,-285.7511777824657,-125,0,36,0,-1428.7558889123284,-25,12,12,-4.2175342969130725e-06
round-stress-p3-0003-699b8b12bfdeed40,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-337.194211,-256.19420690147945,-90,0,9,0,-1280.9710345073945,-18,3,3,-4.098520548723172e-06
round-stress-p3-0003-699b8b12bfdeed40,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-264.603118,-213.6031157370162,-60,0,9,0,-1068.015578685081,-12,3,3,-2.2629837985732593e-06
round-stress-p3-0004-84f05735e2dc2cad,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-82.53163100000029,-50.53162960047075,-35,0,3,0,-252.6581480023524,-7,1,1,-1.3995295375934802e-06
round-stress-p3-0004-84f05735e2dc2cad,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-60.835785000000214,-38.8357841673419,-25,0,3,0,-194.17892083670813,-5,1,1,-8.326583156303968e-07
round-stress-p3-0004-84f05735e2dc2cad,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-12.847847000000002,-0.8478463896699395,-15,0,3,0,-4.239231948347879,-3,1,1,-6.103300620452501e-07
round-stress-p3-0005-d22ae3a8d03e73e6,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-268.588898,-219.5888951833499,-85,0,36,0,-1097.944475916749,-17,12,12,-2.8166500669613015e-06
round-stress-p3-0005-d22ae3a8d03e73e6,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-195.03304099999968,-157.03304091708424,-50,0,12,0,-785.1652045854207,-10,4,4,-8.291544872918166e-08
round-stress-p3-0005-d22ae3a8d03e73e6,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-98.43578199999956,-80.43578136725637,-30,0,12,0,-402.1789068362814,-6,4,4,-6.327431947283912e-07
round-stress-p3-0006-785135c31be8f239,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-503.4726819999996,-378.47267816571093,-155,0,30,0,-1892.3633908285556,-31,10,10,-3.834288690995891e-06
round-stress-p3-0006-785135c31be8f239,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-487.21411700000044,-384.21411277756215,-115,0,12,0,-1921.0705638878098,-23,4,4,-4.222438292345032e-06
round-stress-p3-0006-785135c31be8f239,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-362.07602899999983,-299.07602473705083,-75,0,12,0,-1495.3801236852523,-15,4,4,-4.262949005351402e-06
round-stress-p3-0008-a9823d99792cb577,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,14.540143000000171,20.540143382917904,-15,0,9,0,102.70071691459088,-3,3,3,-3.829177330771927e-07
round-stress-p3-0008-a9823d99792cb577,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,26.55165500000021,25.55165560385194,-5,0,6,0,127.75827801926062,-1,2,2,-6.038517312845215e-07
round-stress-p3-0008-a9823d99792cb577,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0009-bbcee18ab258bb15,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-255.56288200000017,-170.56287999511915,-115,0,30,0,-852.8143999755957,-23,10,10,-2.0048810256412253e-06
round-stress-p3-0009-bbcee18ab258bb15,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-167.55576800000017,-107.5557685899521,-75,0,15,0,-537.7788429497596,-15,5,5,5.899519237573259e-07
round-stress-p3-0009-bbcee18ab258bb15,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-126.13922300000013,-91.13922358101354,-50,0,15,0,-455.6961179050668,-10,5,5,5.810134098283015e-07
round-stress-p3-0010-7061a745b48bacbb,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-60.92493899999954,-27.924937971326926,-45,0,12,0,-139.6246898566351,-9,4,4,-1.0286726137564983e-06
round-stress-p3-0010-7061a745b48bacbb,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-15.14945699999953,5.850544697228088,-30,0,9,0,29.252723486140894,-6,3,3,-1.6972276171145495e-06
round-stress-p3-0010-7061a745b48bacbb,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-4.172768999999789,4.827232101229129,-15,0,6,0,24.136160506146553,-3,2,2,-1.1012289178324863e-06
round-stress-p3-0012-63e97e0ae4208f6d,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-428.96918600000026,-319.9691834450523,-145,0,36,0,-1599.8459172252624,-29,12,12,-2.554947968747001e-06
round-stress-p3-0012-63e97e0ae4208f6d,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-363.5252300000002,-285.525228156308,-105,0,27,0,-1427.62614078154,-21,9,9,-1.843692189140711e-06
round-stress-p3-0012-63e97e0ae4208f6d,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-291.2542860000003,-239.25428444059526,-70,0,18,0,-1196.271422202979,-14,6,6,-1.5594050637446344e-06
round-stress-p3-0014-c0934922809a5f05,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-29.61627499999986,-24.616274903339217,-5,0,0,0,-123.08137451669609,-1,0,0,-9.666064215707593e-08
round-stress-p3-0014-c0934922809a5f05,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0014-c0934922809a5f05,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0015-91456ab2967b2799,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-111.19205599999987,-75.19205680709774,-60,0,24,0,-375.96028403548917,-12,8,8,8.070978765317705e-07
round-stress-p3-0015-91456ab2967b2799,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-80.75375199999962,-56.75375141604218,-45,0,21,0,-283.7687570802118,-9,7,7,-5.839574441779405e-07
round-stress-p3-0015-91456ab2967b2799,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-56.558836000000156,-47.55883599215758,-30,0,21,0,-237.794179960787,-6,7,7,-7.84257281338796e-09
round-stress-p3-0017-52c03bff2203ef01,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-315.58218799999986,-281.58218516874877,-70,0,36,0,-1407.910925843742,-14,12,12,-2.831251094903564e-06
round-stress-p3-0017-52c03bff2203ef01,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-256.88804399999935,-223.88804339241779,-45,0,12,0,-1119.440216962088,-9,4,4,-6.075815690564923e-07
round-stress-p3-0017-52c03bff2203ef01,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-176.46151699999973,-158.46151644173187,-30,0,12,0,-792.3075822086575,-6,4,4,-5.582678568316624e-07
round-stress-p3-0018-807ba36e19776002,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-135.89581400000043,-85.89581399979215,-65,0,15,0,-429.47906999896077,-13,5,5,-2.0827428670600057e-10
round-stress-p3-0018-807ba36e19776002,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-96.28023200000007,-63.2802333169775,-45,0,12,0,-316.4011665848884,-9,4,4,1.3169774319976568e-06
round-stress-p3-0018-807ba36e19776002,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-83.0025110000006,-64.00251211637988,-25,0,6,0,-320.01256058189756,-5,2,2,1.1163792805746198e-06
round-stress-p3-0020-ec5a778c8ac6d178,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-47.70252899999923,-23.70252698330296,-30,0,6,0,-118.5126349165148,-6,2,2,-2.0166962713119574e-06
round-stress-p3-0020-ec5a778c8ac6d178,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-26.753017,-12.753015656625394,-20,0,6,0,-63.76507828312606,-4,2,2,-1.3433746062219143e-06
round-stress-p3-0020-ec5a778c8ac6d178,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,19.303776000000653,23.30377738847028,-10,0,6,0,116.51888694235095,-2,2,2,-1.3884696272725705e-06
round-stress-p3-0021-cd0f056131771feb,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-428.93571599999996,-344.9357144590949,-120,0,36,0,-1724.6785722954737,-24,12,12,-1.5409050320158713e-06
round-stress-p3-0021-cd0f056131771feb,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-362.5049340000005,-299.5049314155349,-90,0,27,0,-1497.5246570776726,-18,9,9,-2.5844656192930415e-06
round-stress-p3-0021-cd0f056131771feb,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-269.6273310000006,-230.62732873317782,-60,0,21,0,-1153.1366436658864,-12,7,7,-2.266822775709443e-06
round-stress-p3-0022-ab9680a1709c7548,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-82.60787100000016,-58.60787191953477,-30,0,6,0,-293.0393595976748,-6,2,2,9.195346137857996e-07
round-stress-p3-0022-ab9680a1709c7548,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-71.18888199999947,-54.188883251663356,-20,0,3,0,-270.9444162583168,-4,1,1,1.2516638889792375e-06
round-stress-p3-0022-ab9680a1709c7548,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-8.575950999999804,-1.5759523595675091,-10,0,3,0,-7.879761797838,-2,1,1,1.3595677046396304e-06
round-stress-p3-0023-9bfbe37cdd542cbd,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-221.63207800000055,-182.63207627775273,-75,0,36,0,-913.1603813887632,-15,12,12,-1.7222478163603228e-06
round-stress-p3-0023-9bfbe37cdd542cbd,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-142.00819300000057,-122.00819154727697,-50,0,30,0,-610.0409577363862,-10,10,10,-1.4527236089634243e-06
round-stress-p3-0023-9bfbe37cdd542cbd,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-123.97541000000001,-102.97540967402301,-30,0,9,0,-514.8770483701155,-6,3,3,-3.2597699828329496e-07
round-stress-p3-0025-8fd06a1918b090b4,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-442.4879919999994,-294.48799315183896,-160,0,12,0,-1472.4399657591966,-32,4,4,1.1518395695020445e-06
round-stress-p3-0025-8fd06a1918b090b4,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-360.2340290000002,-246.23402774231909,-120,0,6,0,-1231.1701387115972,-24,2,2,-1.2576811059261672e-06
round-stress-p3-0025-8fd06a1918b090b4,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-308.6144409999997,-234.61444169740753,-80,0,6,0,-1173.0722084870395,-16,2,2,6.974078132770956e-07
round-stress-p3-0026-8fab91d1cc13e5d8,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-29.721913000000313,-12.721913204361499,-20,0,3,0,-63.60956602180886,-4,1,1,2.0436118575162254e-07
round-stress-p3-0026-8fab91d1cc13e5d8,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-2.5754580000002534,7.424541024679911,-10,0,0,0,37.12270512339819,-2,0,0,9.753198355610948e-07
round-stress-p3-0026-8fab91d1cc13e5d8,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,2.874178999999458,7.87417825966395,-5,0,0,0,39.3708912983202,-1,0,0,7.403355084534269e-07
round-stress-p3-0027-c09382f149bbdfaf,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-285.62965300000087,-195.62965159589203,-120,0,30,0,-978.148257979461,-24,10,10,-1.4041088434169069e-06
round-stress-p3-0027-c09382f149bbdfaf,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-226.10615900000084,-166.10615851960756,-90,0,30,0,-830.5307925980378,-18,10,10,-4.803932824870571e-07
round-stress-p3-0027-c09382f149bbdfaf,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-175.09647100000075,-139.09647246467648,-60,0,24,0,-695.4823623233824,-12,8,8,1.4646757335867733e-06
round-stress-p3-0028-954d02e120f4bea1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-42.77963699999964,-20.77963504618583,-25,0,3,0,-103.89817523093006,-5,1,1,-1.953813807631377e-06
round-stress-p3-0028-954d02e120f4bea1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-14.367359999999735,-2.3673588953706712,-15,0,3,0,-11.836794476854266,-3,1,1,-1.1046290637750644e-06
round-stress-p3-0028-954d02e120f4bea1,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,7.597047000000202,9.59704709717289,-5,0,3,0,47.985235485863086,-1,1,1,-9.717268767417409e-08
round-stress-p3-0029-5bc9a0580204b73b,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-48.15238799999997,-36.15238678822334,-45,0,33,0,-180.7619339411176,-9,11,11,-1.211776634590933e-06
round-stress-p3-0029-5bc9a0580204b73b,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-38.32220799999959,-40.322208053171835,-25,0,27,0,-201.61104026585963,-5,9,9,5.317224349710159e-08
round-stress-p3-0029-5bc9a0580204b73b,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-17.966146999999637,-16.96614639585914,-10,0,9,0,-84.83073197929662,-2,3,3,-6.041404958523344e-07
round-stress-p3-0030-564bd12318ec88d6,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-409.428234,-312.42823364955075,-145,0,48,0,-1562.1411682477556,-29,16,16,-3.5044922697125003e-07
round-stress-p3-0030-564bd12318ec88d6,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-353.0677679999999,-287.0677689010645,-105,0,39,0,-1435.3388445053206,-21,13,13,9.01064595382195e-07
round-stress-p3-0030-564bd12318ec88d6,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-277.25801200000024,-234.2580143478317,-70,0,27,0,-1171.2900717391603,-14,9,9,2.3478314687963575e-06
round-stress-p3-0031-d666eada6eb8a16f,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-406.3842829999994,-289.3842829244895,-150,0,33,0,-1446.9214146224513,-30,11,11,-7.55098881199956e-08
round-stress-p3-0031-d666eada6eb8a16f,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-352.00443799999994,-268.00443719287796,-105,0,21,0,-1340.0221859643934,-21,7,7,-8.071219781413674e-07
round-stress-p3-0031-d666eada6eb8a16f,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-266.3521689999998,-217.35216797862722,-70,0,21,0,-1086.760839893137,-14,7,7,-1.021372554532718e-06
round-stress-p3-0032-15243d87496b8d27,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,10.199964000000364,8.199963699272303,-10,0,12,0,40.99981849636242,-2,4,4,3.007280611200258e-07
round-stress-p3-0032-15243d87496b8d27,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0032-15243d87496b8d27,3,stress,stress_design,assumption__radius_max__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
round-stress-p3-0033-ffbbf171a5f6d50f,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-177.93099600000005,-110.93099426177469,-115,0,48,0,-554.6549713088716,-23,16,16,-1.7382253645337187e-06
round-stress-p3-0033-ffbbf171a5f6d50f,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-149.0458579999995,-97.04585645393126,-85,0,33,0,-485.2292822696545,-17,11,11,-1.5460682334378362e-06
