case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-development-round-calibrated-p4-0020-68971de1399bc761,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-314.7567549999985,-314.7567549999985,2.7547655136464857,11425.900079,11111.143324,-1153.7837678486394,0,-28,-84.0,0,-230.75675356972715,0.0,0.0,-84.0,0.0,1.8189894035458565e-12
p4-refinement-development-round-calibrated-p4-0021-1f88e5fe67539f60,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-3679.3373490000013,-3679.3373490000013,29.696598249669027,12389.760329,8710.42298,-13886.686746493157,-72,-159,-477.0,-1,-2777.337349298632,-360.0,-65.0,-477.0,0.0,682.0902969999997
p4-refinement-development-round-calibrated-p4-0021-1f88e5fe67539f60,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-4032.2360750000007,-4032.2360750000007,32.54490779423696,12389.760329,8357.524254,-14841.180388592351,-72,-213,-639.0,-1,-2968.2360777184704,-360.0,-65.0,-639.0,0.0,677.2717139999995
p4-refinement-development-round-calibrated-p4-0021-1f88e5fe67539f60,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-947.1733650000006,-947.1733650000006,7.644807807807277,12389.760329,11442.586964,-3190.8668253733704,0,-103,-309.0,0,-638.1733650746737,0.0,0.0,-309.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0022-a1e076e20abe901b,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1586.3870310000002,-1586.3870310000002,15.571929420071061,10187.478945,8601.091914,-5706.9351542023,-57,-36,-108.0,2,-1141.3870308404603,-285.0,-52.0,-108.0,0.0,-1300.403615000001
p4-refinement-development-round-calibrated-p4-0022-a1e076e20abe901b,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1474.722801,-1474.722801,14.475836553495814,10187.478945,8712.756144,-5268.614007378688,-57,-28,-84.0,2,-1053.7228014757384,-285.0,-52.0,-84.0,0.0,-1300.403615000001
p4-refinement-development-round-calibrated-p4-0022-a1e076e20abe901b,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-70.00087500000154,-70.00087500000154,0.6871265734920401,10187.478945,10117.47807,-230.0043840048529,0,-8,-24.0,0,-46.00087680097113,0.0,0.0,-24.0,0.0,-1.8189894035458565e-12
p4-refinement-development-round-calibrated-p4-0023-1be6f24c9a7241fd,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1994.9881779999996,-1994.9881779999996,19.810543742121904,10070.335292,8075.347114,-8114.9409013267505,-42,-42,-126.0,-1,-1622.98818026535,-210.0,-36.0,-126.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0023-1be6f24c9a7241fd,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1811.3909540000004,-1811.3909540000004,17.987394674326207,10070.335292,8258.944338,-7226.954782311892,-42,-40,-120.0,-1,-1445.3909564623782,-210.0,-36.0,-120.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0023-1be6f24c9a7241fd,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-980.8365869999998,-980.8365869999998,9.739860278328454,10070.335292,9089.498705,-3224.18293088238,0,-112,-336.0,0,-644.836586176476,0.0,0.0,-336.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0024-eedc4357e90bb5af,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2264.5933179999993,-2264.5933179999993,20.550675529894924,11019.556582,8754.963264,-8747.966590860226,-46,-82,-246.0,-1,-1749.5933181720457,-230.0,-39.0,-246.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0024-eedc4357e90bb5af,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2199.334368,-2199.334368,19.958465221663488,11019.556582,8820.222214,-8541.671857090012,-46,-74,-222.0,-1,-1708.3343714180028,-230.0,-39.0,-222.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0024-eedc4357e90bb5af,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-50.4142729999985,-50.4142729999985,0.45749819990350776,11019.556582,10969.142309,-357.0713702704161,0,7,21.0,0,-71.41427405408467,0.0,0.0,21.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0025-1024dd51400cae8d,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1492.60844,-1492.60844,13.109973185477457,11385.289801,9892.681361,-6798.042196331757,-16,-15,-45.0,-1,-1359.6084392663515,-80.0,-8.0,-45.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0025-1024dd51400cae8d,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1425.8700520000002,-1425.8700520000002,12.523792340136675,11385.289801,9959.419749,-6554.350259256396,-16,-9,-27.0,-1,-1310.8700518512796,-80.0,-8.0,-27.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0025-1024dd51400cae8d,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,19.41920299999947,19.41920299999947,-0.17056397631875675,11385.289801,11404.709004,-82.90397663430485,0,12,36.0,0,-16.580795326861335,0.0,0.0,36.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0026-6326c7952fbb44c0,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2575.5488110000006,-2575.5488110000006,23.707276108767214,10863.95923,8288.410419,-10227.744076047864,-71,-38,-114.0,1,-2045.5488152095722,-355.0,-61.0,-114.0,0.0,1352.976178
p4-refinement-development-round-calibrated-p4-0026-6326c7952fbb44c0,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2497.464944000001,-2497.464944000001,22.988533840438585,10863.95923,8366.494286,-9952.324749328272,-71,-30,-90.0,1,-1990.4649498656536,-355.0,-62.0,-90.0,0.0,1630.330896999999
p4-refinement-development-round-calibrated-p4-0026-6326c7952fbb44c0,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,164.2014399999989,164.2014399999989,-1.5114327707210928,10863.95923,11028.16067,546.0071971998477,0,18,54.0,0,109.20143943997027,0.0,1.0,54.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0027-a8b7b69c584f5f75,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2034.2145739999996,-2034.2145739999996,19.04298461744336,10682.22558,8648.011006,-10161.072858534979,4,-11,-33.0,0,-2032.2145717069952,20.0,11.0,-33.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0027-a8b7b69c584f5f75,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1924.853223,-1924.853223,18.019215271055902,10682.22558,8757.372357,-9719.266094212682,4,-4,-12.0,0,-1943.853218842536,20.0,11.0,-12.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0027-a8b7b69c584f5f75,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-52.44724900000074,-52.44724900000074,0.490976796990658,10682.22558,10629.778331,-202.23623028231668,0,-4,-12.0,0,-40.44724605646297,0.0,0.0,-12.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0028-a8ed23ef15dfa569,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1118.7040730000008,-1118.7040730000008,9.437265403887267,11854.11266,10735.408587,-5123.52035517629,-55,77,231.0,0,-1024.7040710352576,-275.0,-50.0,231.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0028-a8ed23ef15dfa569,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2223.019585,-2223.019585,18.753150478325217,11854.11266,9631.093075,-8575.09790678566,-55,-61,-183.0,0,-1715.0195813571327,-275.0,-50.0,-183.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0028-a8ed23ef15dfa569,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,107.58622399999877,107.58622399999877,-0.907585637877671,11854.11266,11961.698884,162.93113792345684,0,25,75.0,0,32.58622758469028,0.0,0.0,75.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0029-e49fb9e5ff88ea47,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1507.2155110000003,-1507.2155110000003,14.255760701015591,10572.676847,9065.461336,-6106.077558016335,-56,14,42.0,-4,-1221.2155116032673,-280.0,-48.0,42.0,0.0,310.33258899999964
p4-refinement-development-round-calibrated-p4-0029-e49fb9e5ff88ea47,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1884.362457000001,-1884.362457000001,17.822945733319084,10572.676847,8688.31439,-7331.81229869062,-56,-30,-90.0,-4,-1466.362459738124,-280.0,-48.0,-90.0,0.0,310.33258899999964
p4-refinement-development-round-calibrated-p4-0029-e49fb9e5ff88ea47,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,353.9413679999998,353.9413679999998,-3.3476987249490247,10572.676847,10926.618215,944.7068437352209,0,55,165.0,0,188.94136874704418,0.0,0.0,165.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0030-f26b1ee517e55d62,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1306.479029,-1306.479029,11.695112304070188,11171.154197,9864.675168,-5182.39515342738,-66,40,120.0,1,-1036.4790306854757,-330.0,-60.0,120.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0030-f26b1ee517e55d62,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-499.4442020000006,-499.4442020000006,4.4708379563333365,11171.154197,10671.709995,-2467.221011305708,-66,128,384.0,1,-493.4442022611411,-330.0,-60.0,384.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0030-f26b1ee517e55d62,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-78.15793800000029,-78.15793800000029,0.6996406693678037,11171.154197,11092.996259,-240.78968155584153,0,-10,-30.0,0,-48.15793631116867,0.0,0.0,-30.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0031-71e22ca8c55db6fd,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-495.639165999999,-495.639165999999,5.092892737052298,9731.977318,9236.338152,-2703.1958450249804,3,6,18.0,-1,-540.6391690049959,15.0,12.0,18.0,0.0,-1061.50994
p4-refinement-development-round-calibrated-p4-0031-71e22ca8c55db6fd,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-339.9679899999992,-339.9679899999992,3.4933084910833454,9731.977318,9392.009328,-1979.8399645475074,3,10,30.0,-1,-395.96799290950094,15.0,11.0,30.0,0.0,-1061.50994
p4-refinement-development-round-calibrated-p4-0031-71e22ca8c55db6fd,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-146.8276539999988,-146.8276539999988,1.5087134834195552,9731.977318,9585.149664,-374.1382584188759,0,-24,-72.0,0,-74.827651683775,0.0,0.0,-72.0,0.0,4.667355999999927
p4-refinement-development-round-calibrated-p4-0032-86e9cab52e3b9e98,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-835.6689020000013,-835.6689020000013,8.711744430853747,9592.440511,8756.771609,-3128.3445087506043,-87,102,306.0,3,-625.6689017501212,-435.0,-81.0,306.0,0.0,-291.1157850000018
p4-refinement-development-round-calibrated-p4-0032-86e9cab52e3b9e98,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-586.5153129999999,-586.5153129999999,6.114349234977495,9592.440511,9005.925198,-2137.5765511159843,-87,119,357.0,3,-427.51531022319705,-435.0,-81.0,357.0,0.0,-288.6347600000008
p4-refinement-development-round-calibrated-p4-0032-86e9cab52e3b9e98,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-107.39911200000097,-107.39911200000097,1.1196223930379605,9592.440511,9485.041399,-326.9955508240746,0,-14,-42.0,0,-65.39911016481528,0.0,0.0,-42.0,0.0,-1.8189894035458565e-12
p4-refinement-development-round-calibrated-p4-0033-7d963367675a1039,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2085.628068,-2085.628068,19.953719671142817,10452.327197,8366.699129,-7898.140349854944,-64,-43,-129.0,2,-1579.6280699709896,-320.0,-57.0,-129.0,0.0,-2548.708049
p4-refinement-development-round-calibrated-p4-0033-7d963367675a1039,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1734.311952,-1734.311952,16.59259148046741,10452.327197,8718.015245,-6681.559768065003,-64,-7,-21.0,2,-1336.3119536130007,-320.0,-57.0,-21.0,0.0,-2549.424389
p4-refinement-development-round-calibrated-p4-0033-7d963367675a1039,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-200.60759300000063,-200.60759300000063,1.9192624687215925,10452.327197,10251.719604,-658.0379678862591,0,-23,-69.0,0,-131.60759357725237,0.0,0.0,-69.0,0.0,2.5218919999997524
p4-refinement-development-round-calibrated-p4-0034-4a04564d059b6337,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1762.4015,-1762.4015,16.806509053875715,10486.422221,8724.020721,-5782.007487788724,-60,-84,-252.0,-3,-1156.4014975577447,-300.0,-54.0,-252.0,0.0,-1294.0188820000003
p4-refinement-development-round-calibrated-p4-0034-4a04564d059b6337,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1703.2549120000003,-1703.2549120000003,16.242478856030417,10486.422221,8783.167309,-5621.27454543113,-60,-75,-225.0,-3,-1124.2549090862258,-300.0,-54.0,-225.0,0.0,-1294.0188820000003
p4-refinement-development-round-calibrated-p4-0034-4a04564d059b6337,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-269.3880440000012,-269.3880440000012,2.5689223485635306,10486.422221,10217.034177,-956.9402099251456,0,-26,-78.0,0,-191.3880419850293,0.0,0.0,-78.0,0.0,-1.1738800000002811
p4-refinement-development-round-calibrated-p4-0035-e173fcd071680d3c,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1839.7286329999988,-1839.7286329999988,19.03017932959597,9667.426676,7827.698043,-7788.643166136899,-44,-8,-24.0,1,-1557.7286332273798,-220.0,-38.0,-24.0,0.0,-842.7140849999987
p4-refinement-development-round-calibrated-p4-0035-e173fcd071680d3c,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1616.7228569999988,-1616.7228569999988,16.723404388611666,9667.426676,8050.703819,-7003.614284372063,-44,14,42.0,1,-1400.722856874413,-220.0,-38.0,42.0,0.0,-844.8524629999993
p4-refinement-development-round-calibrated-p4-0035-e173fcd071680d3c,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-120.32424899999933,-120.32424899999933,1.2446357550216742,9667.426676,9547.102427,-421.6212539017215,0,-12,-36.0,0,-84.3242507803443,0.0,0.0,-36.0,0.0,2.28301300000021
p4-refinement-development-round-calibrated-p4-0036-77eb96242199b8a7,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1932.4106389999997,-1932.4106389999997,18.1996642437925,10617.836753,8685.426114,-7947.053195995672,-48,-20,-60.0,1,-1589.4106391991354,-240.0,-43.0,-60.0,0.0,1079.3594189999994
p4-refinement-development-round-calibrated-p4-0036-77eb96242199b8a7,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1666.2684229999995,-1666.2684229999995,15.693106437421978,10617.836753,8951.56833,-6826.342109877252,-48,-6,-18.0,1,-1365.268421975451,-240.0,-43.0,-18.0,0.0,1081.3626519999998
p4-refinement-development-round-calibrated-p4-0036-77eb96242199b8a7,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-128.55855299999894,-128.55855299999894,1.210779144477575,10617.836753,10489.2782,-417.7927679897839,0,-15,-45.0,0,-83.55855359795714,0.0,0.0,-45.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0037-adf63bec9665778b,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2630.417111999999,-2630.417111999999,21.399995662542622,12291.671239,9661.254127,-9732.085552980556,-64,-102,-306.0,-5,-1946.4171105961123,-320.0,-58.0,-306.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0037-adf63bec9665778b,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2689.7332049999986,-2689.7332049999986,21.88256708710039,12291.671239,9601.938034,-9953.66600914429,-64,-107,-321.0,-5,-1990.733201828859,-320.0,-58.0,-321.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0037-adf63bec9665778b,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-739.8742219999986,-739.8742219999986,6.019313465303777,12291.671239,11551.797017,-2724.371111034794,0,-65,-195.0,0,-544.8742222069595,0.0,0.0,-195.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0038-267964939386e74c,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1024.440754000001,-1024.440754000001,10.432061041779226,9820.118478,8795.677724,-4837.203762196055,-46,71,213.0,-1,-967.4407524392109,-230.0,-40.0,213.0,0.0,724.7011489999995
p4-refinement-development-round-calibrated-p4-0038-267964939386e74c,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1142.8571270000011,-1142.8571270000011,11.637915871996276,9820.118478,8677.261351,-5249.2856217750195,-46,59,177.0,-1,-1049.8571243550032,-230.0,-40.0,177.0,0.0,722.629058999999
p4-refinement-development-round-calibrated-p4-0038-267964939386e74c,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-62.80816899999991,-62.80816899999991,0.6395866724083724,9820.118478,9757.310309,-179.04084123358916,0,-9,-27.0,0,-35.80816824671729,0.0,0.0,-27.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0039-9f25a4f27efff5e6,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-500.3140089999997,-500.3140089999997,4.4468722584995755,11250.919296,10750.605287,-2476.570039792452,-67,130,390.0,1,-495.31400795849004,-335.0,-60.0,390.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0039-9f25a4f27efff5e6,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1652.1964719999996,-1652.1964719999996,14.684990875255847,11250.919296,9598.722824,-5940.982371783299,-67,-23,-69.0,1,-1188.1964743566596,-335.0,-60.0,-69.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0039-9f25a4f27efff5e6,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,357.3184760000004,357.3184760000004,-3.1759047114224397,11250.919296,11608.237772,1231.5923718840131,0,37,111.0,0,246.31847437680335,0.0,0.0,111.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0040-2cb55c9f1e05e2e7,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2476.375002999999,-2476.375002999999,23.04882821898198,10744.03861,8267.663607,-9106.875015601323,-61,-98,-294.0,0,-1821.3750031202644,-305.0,-56.0,-294.0,0.0,-322.512099999999
p4-refinement-development-round-calibrated-p4-0040-2cb55c9f1e05e2e7,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2052.1508639999993,-2052.1508639999993,19.100367547915944,10744.03861,8691.887746,-7675.75433084416,-61,-52,-156.0,0,-1535.1508661688322,-305.0,-56.0,-156.0,0.0,-320.9577419999987
p4-refinement-development-round-calibrated-p4-0040-2cb55c9f1e05e2e7,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-680.6751769999992,-680.6751769999992,6.3353753807852256,10744.03861,10063.363433,-2458.3758773266236,0,-63,-189.0,0,-491.6751754653251,0.0,0.0,-189.0,0.0,0.013430000000880682
p4-refinement-development-round-calibrated-p4-0041-3b874286aa38d768,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1775.3623480000006,-1775.3623480000006,15.636676471359344,11353.834373,9578.472025,-7906.811736561394,-40,13,39.0,2,-1581.3623473122789,-200.0,-33.0,39.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0041-3b874286aa38d768,4,calibrated,broad_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1367.2679659999994,-1367.2679659999994,12.042345529114224,11353.834373,9986.566407,-6541.339826186231,-40,58,174.0,2,-1308.2679652372462,-200.0,-33.0,174.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0041-3b874286aa38d768,4,calibrated,broad_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-184.088667,-184.088667,1.6213788307302797,11353.834373,11169.745706,-620.4433329362655,0,-20,-60.0,0,-124.0886665872531,0.0,0.0,-60.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0042-d27803b57a40c47a,4,calibrated,smoothed_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1998.7673080000004,-1998.7673080000004,17.94619852536182,11137.552642,9138.785334,-7748.836545390324,-49,-54,-162.0,-1,-1549.7673090780645,-245.0,-42.0,-162.0,0.0,883.3161
p4-refinement-development-round-calibrated-p4-0042-d27803b57a40c47a,4,calibrated,smoothed_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1069.5044020000005,-1069.5044020000005,9.602687739197492,11137.552642,10068.04824,-4572.522011031033,-49,44,132.0,-1,-914.5044022062066,-245.0,-42.0,132.0,0.0,881.4331679999996
p4-refinement-development-round-calibrated-p4-0042-d27803b57a40c47a,4,calibrated,smoothed_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-358.64554099999987,-358.64554099999987,3.2201467640883528,11137.552642,10778.907101,-1103.227680156604,0,-46,-138.0,1,-220.64553603132117,0.0,0.0,-138.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0043-3837441611811bcb,4,calibrated,broad_joint,development,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2150.2254059999996,-2150.2254059999996,18.37406794503578,11702.50057,9552.275164,-7681.127029734293,-69,-69,-207.0,0,-1536.2254059468578,-345.0,-62.0,-207.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0043-3837441611811bcb,4,calibrated,broad_joint,development,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1899.4582489999993,-1899.4582489999993,16.23121688940024,11702.50057,9803.042321,-6772.291244463166,-69,-46,-138.0,0,-1354.4582488926317,-345.0,-62.0,-138.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0043-3837441611811bcb,4,calibrated,broad_joint,development,extreme,local_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,258.2838869999996,258.2838869999996,-2.207082883312345,11702.50057,11960.784457,796.4194426661052,0,33,99.0,0,159.28388853322213,0.0,0.0,99.0,0.0,0.0
p4-refinement-development-round-calibrated-p4-0044-b084b500186015e9,4,calibrated,smoothed_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1760.8305750000009,-1760.8305750000009,17.89693425658986,9838.727403,8077.896828,-6694.152866630608,-59,-25,-75.0,-2,-1338.8305733261213,-295.0,-52.0,-75.0,0.0,-823.4068750000006
p4-refinement-development-round-calibrated-p4-0044-b084b500186015e9,4,calibrated,smoothed_joint,development,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1737.1565140000012,-1737.1565140000012,17.65631308649035,9838.727403,8101.570889,-6605.78258751168,-59,-23,-69.0,-3,-1321.156517502336,-295.0,-52.0,-69.0,0.0,-822.2193670000006
p4-refinement-development-round-calibrated-p4-0044-b084b500186015e9,4,calibrated,smoothed_joint,development,correlated,local_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,88.38508199999887,88.38508199999887,-0.8983385592434313,9838.727403,9927.112485,96.9254029471631,0,23,69.0,0,19.38508058943262,0.0,0.0,69.0,0.0,-0.98287800000071
p4-refinement-development-round-calibrated-p4-0045-eb1b7ab2c57df688,4,calibrated,broad_joint,development,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-291.56780700000127,-291.56780700000127,2.769944317532957,10526.125206,10234.557399,-1792.8390274038102,-57,134,402.0,0,-358.5678054807613,-285.0,-50.0,402.0,0.0,0.0
