case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s
stage3-round-broad-p3-0060-3b567031afa8c93e,3,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1665.326556,1665.326556,-32.51704548052825,5121.39566,6786.722216
stage3-round-broad-p3-0060-3b567031afa8c93e,3,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,153.557143,153.557143,-2.998345630651782,5121.39566,5274.952803
stage3-round-broad-p3-0061-19e5df363007197f,3,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2076.5079,2076.5079,-52.323606317768636,3968.587118,6045.095018
stage3-round-broad-p3-0061-19e5df363007197f,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,633.5232739999997,633.5232739999997,-15.963446313842509,3968.587118,4602.110392
stage3-round-broad-p3-0064-747adaefd14a7d74,3,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1385.8903840000003,1385.8903840000003,-29.448147872980343,4706.205599,6092.095983
stage3-round-broad-p3-0064-747adaefd14a7d74,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,382.9947739999998,382.9947739999998,-8.138079944517948,4706.205599,5089.200373
stage3-round-broad-p3-0065-d59539446ca07df8,3,broad,broad_joint,development,extreme,immediate,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1274.3464809999996,1274.3464809999996,-28.400497113814765,4487.056955,5761.403436
stage3-round-broad-p3-0065-d59539446ca07df8,3,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,494.57172999999966,494.57172999999966,-11.02218525327365,4487.056955,4981.628685
stage3-round-broad-p3-0066-171c71b85aaab21b,3,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1767.4869500000004,1767.4869500000004,-38.94776815886871,4538.095592,6305.582542
stage3-round-broad-p3-0066-171c71b85aaab21b,3,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,308.2398740000008,308.2398740000008,-6.792273713744213,4538.095592,4846.335466
stage3-round-broad-p3-0067-8d0fe9b02fbac663,3,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,3791.9646299999995,3791.9646299999995,-83.68216825433379,4531.389075,8323.353705
stage3-round-broad-p3-0067-8d0fe9b02fbac663,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,661.6761409999999,661.6761409999999,-14.602059766849747,4531.389075,5193.065216
stage3-round-broad-p3-0068-017bfff60f9f1b0f,3,broad,broad_joint,development,extreme,immediate,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2317.8135979999997,2317.8135979999997,-54.13390033807351,4281.630519,6599.444117
stage3-round-broad-p3-0068-017bfff60f9f1b0f,3,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,648.5065770000001,648.5065770000001,-15.146252674587684,4281.630519,4930.137096
stage3-round-broad-p3-0069-1d5f37fa35d53489,3,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1212.1638329999996,1212.1638329999996,-22.077850794202327,5490.406853,6702.570686
stage3-round-broad-p3-0069-1d5f37fa35d53489,3,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,82.13807699999961,82.13807699999961,-1.4960289683289816,5490.406853,5572.54493
stage3-round-broad-p3-0070-d361b74886863210,3,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2128.046134,2128.046134,-49.14286050730186,4330.326139,6458.372273
stage3-round-broad-p3-0070-d361b74886863210,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,433.5715460000001,433.5715460000001,-10.012445531414976,4330.326139,4763.897685
stage3-round-broad-p3-0072-dd2f86a818295ed5,3,broad,broad_joint,development,deterministic,immediate,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,2081.855834,2081.855834,-42.987804715376605,4842.898696,6924.75453
stage3-round-broad-p3-0072-dd2f86a818295ed5,3,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,160.44060199999967,160.44060199999967,-3.312904358964102,4842.898696,5003.339298
stage3-round-broad-p3-0073-8c6e795acf9e493f,3,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,613.4539169999998,613.4539169999998,-13.225785191818556,4638.31756,5251.771477
stage3-round-broad-p3-0073-8c6e795acf9e493f,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,328.30702699999983,328.30702699999983,-7.078148978656817,4638.31756,4966.624587
stage3-round-broad-p3-0076-18d1c6629e4134a2,3,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,3183.483644,3183.483644,-66.53337147676528,4784.792313,7968.275957
stage3-round-broad-p3-0076-18d1c6629e4134a2,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,879.6771470000003,879.6771470000003,-18.384855380451295,4784.792313,5664.46946
stage3-round-broad-p3-0079-2f4bf4a1f9458a0e,3,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1454.462974,1454.462974,-29.101771128796802,4997.850363,6452.313337
stage3-round-broad-p3-0079-2f4bf4a1f9458a0e,3,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,500.4906350000001,500.4906350000001,-10.01411804373384,4997.850363,5498.340998
stage3-round-broad-p4-0000-6277e7fdcfe52f6a,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2063.226607999999,2063.226607999999,-20.880942665691272,9880.907395,11944.134003
stage3-round-broad-p4-0000-6277e7fdcfe52f6a,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,404.10932800000046,404.10932800000046,-4.089799770864065,9880.907395,10285.016723
stage3-round-broad-p4-0001-49c7fd958dc12c57,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2152.9298849999996,2152.9298849999996,-19.85391679736302,10843.854676,12996.784561
stage3-round-broad-p4-0001-49c7fd958dc12c57,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1138.9216509999987,1138.9216509999987,-10.502922484941632,10843.854676,11982.776327
stage3-round-broad-p4-0002-4b4bb1ca74d390d4,4,broad,broad_joint,development,extreme,immediate,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1582.073703,1582.073703,-13.718713334108239,11532.230935,13114.304638
stage3-round-broad-p4-0002-4b4bb1ca74d390d4,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1087.5083910000012,1087.5083910000012,-9.430164875552775,11532.230935,12619.739326
stage3-round-broad-p4-0003-46978f2b132a2182,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2044.8403260000014,2044.8403260000014,-18.957068050787584,10786.690856,12831.531182
stage3-round-broad-p4-0003-46978f2b132a2182,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,219.956599000001,219.956599000001,-2.039148075497613,10786.690856,11006.647455
stage3-round-broad-p4-0005-a77bcedf6d76c558,4,broad,broad_joint,development,extreme,immediate,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,4663.076358,4663.076358,-45.71926370800751,10199.368887,14862.445245
stage3-round-broad-p4-0005-a77bcedf6d76c558,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,524.0532309999999,524.0532309999999,-5.13809468807381,10199.368887,10723.422118
stage3-round-broad-p4-0006-751a218a472ee265,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1487.8360069999999,1487.8360069999999,-11.916464549107454,12485.548888,13973.384895
stage3-round-broad-p4-0006-751a218a472ee265,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1093.8181350000013,1093.8181350000013,-8.760673197565884,12485.548888,13579.367023
stage3-round-broad-p4-0007-cb90690edb405e06,4,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2888.125435,2888.125435,-28.21836678830729,10234.913511,13123.038946
stage3-round-broad-p4-0007-cb90690edb405e06,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,874.1612530000002,874.1612530000002,-8.540973522252953,10234.913511,11109.074764
stage3-round-broad-p4-0010-d57b28c3ab2628d7,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1207.1679670000012,1207.1679670000012,-10.933609955909326,11040.891086,12248.059053
stage3-round-broad-p4-0010-d57b28c3ab2628d7,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,737.6642169999996,737.6642169999996,-6.681201827408367,11040.891086,11778.555303
stage3-round-broad-p4-0012-daa6fcd0d3c825f0,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2427.6051190000017,2427.6051190000017,-23.229254052953106,10450.637431,12878.24255
stage3-round-broad-p4-0012-daa6fcd0d3c825f0,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,713.6257370000003,713.6257370000003,-6.828537892656707,10450.637431,11164.263168
stage3-round-broad-p4-0013-901ee13983af4f41,4,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2544.5263719999984,2544.5263719999984,-21.355710752033673,11914.969263,14459.495635
stage3-round-broad-p4-0013-901ee13983af4f41,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,506.19803499999944,506.19803499999944,-4.248420821125532,11914.969263,12421.167298
stage3-round-broad-p4-0014-a1693778dd37b72e,4,broad,broad_joint,development,extreme,immediate,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2656.573403999999,2656.573403999999,-24.72382006640585,10744.995704,13401.569108
stage3-round-broad-p4-0014-a1693778dd37b72e,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1468.1764159999984,1468.1764159999984,-13.66381575614261,10744.995704,12213.17212
stage3-round-broad-p4-0015-af9688e025c6f3f7,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2526.985186,2526.985186,-23.201689739811655,10891.384267,13418.369453
stage3-round-broad-p4-0015-af9688e025c6f3f7,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1962.1528909999997,1962.1528909999997,-18.015642850332274,10891.384267,12853.537158
stage3-round-broad-p4-0016-267eeeb3ec58353a,4,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1352.6132610000004,1352.6132610000004,-11.784734939837252,11477.672327,12830.285588
stage3-round-broad-p4-0016-267eeeb3ec58353a,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,-112.06205399999999,-112.06205399999999,0.9763482595367874,11477.672327,11365.610273
stage3-round-broad-p4-0017-c726165096c59535,4,broad,broad_joint,development,extreme,immediate,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2515.768024000001,2515.768024000001,-24.71386733758745,10179.580515,12695.348539
stage3-round-broad-p4-0017-c726165096c59535,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,183.72636700000112,183.72636700000112,-1.8048520440432032,10179.580515,10363.306882
stage3-round-broad-p4-0018-19d37a2dd5a41e18,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,2288.9816730000002,2288.9816730000002,-24.35231291758874,9399.442594,11688.424267
stage3-round-broad-p4-0018-19d37a2dd5a41e18,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1053.0698549999997,1053.0698549999997,-11.203535150820665,9399.442594,10452.512449
stage3-round-broad-p4-0019-dc8d34d6c4ce0e1f,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,-5.406379000000015,-5.406379000000015,0.050005914227739055,10811.479169,10806.07279
stage3-round-broad-p4-0019-dc8d34d6c4ce0e1f,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1060.7228309999991,1060.7228309999991,-9.811079635073744,10811.479169,11872.202
stage3-round-broad-p4-0020-c9ea9bae53aacb74,4,broad,broad_joint,development,extreme,immediate,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1646.5442349999994,1646.5442349999994,-15.812149408191962,10413.158847,12059.703082
stage3-round-broad-p4-0020-c9ea9bae53aacb74,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,212.8197339999988,212.8197339999988,-2.043757683205913,10413.158847,10625.978581
stage3-round-broad-p4-0021-5079ff9367fca702,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,3240.798406,3240.798406,-31.018603769462732,10447.918385,13688.716791
stage3-round-broad-p4-0021-5079ff9367fca702,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,658.0920639999986,658.0920639999986,-6.298786416103867,10447.918385,11106.010449
stage3-round-broad-p4-0022-a1e42603b01b4504,4,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,592.2307939999992,592.2307939999992,-5.58025192845226,10612.97593,11205.206724
stage3-round-broad-p4-0022-a1e42603b01b4504,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,757.776006,757.776006,-7.1400897448374785,10612.97593,11370.751936
stage3-round-broad-p4-0023-f6e68ce9c5fc52e4,4,broad,broad_joint,development,extreme,immediate,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,2629.008506,2629.008506,-26.403066710554562,9957.208891,12586.217397
stage3-round-broad-p4-0023-f6e68ce9c5fc52e4,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,655.0064239999992,655.0064239999992,-6.578213143565145,9957.208891,10612.215315
stage3-round-broad-p4-0024-b7f00df924983288,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,814.2960570000014,814.2960570000014,-6.907251890302658,11789.001906,12603.297963
stage3-round-broad-p4-0024-b7f00df924983288,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,557.5081980000014,557.5081980000014,-4.729053421530606,11789.001906,12346.510104
stage3-round-broad-p4-0025-383201e45b58a0a8,4,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1274.6825419999986,1274.6825419999986,-11.954947295666981,10662.385291,11937.067833
stage3-round-broad-p4-0025-383201e45b58a0a8,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,264.371165999999,264.371165999999,-2.4794748903245103,10662.385291,10926.756457
stage3-round-broad-p4-0026-5ad3326793cd2b17,4,broad,broad_joint,development,extreme,immediate,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1355.605361,1355.605361,-12.764508489136789,10620.114062,11975.719423
stage3-round-broad-p4-0026-5ad3326793cd2b17,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint,True,0,423.41115100000025,423.41115100000025,-3.98687950551317,10620.114062,11043.525213
stage3-round-broad-p4-0028-e435afa2ddb2013e,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1753.733900000001,1753.733900000001,-17.450701118496518,10049.647221,11803.381121
stage3-round-broad-p4-0028-e435afa2ddb2013e,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,627.8347920000015,627.8347920000015,-6.247331654469043,10049.647221,10677.482013
stage3-round-broad-p4-0029-dff4c8a01dd337af,4,broad,broad_joint,development,extreme,immediate,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,1417.149934000001,1417.149934000001,-13.889936810117396,10202.709727,11619.859661
stage3-round-broad-p4-0029-dff4c8a01dd337af,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,842.4793250000002,842.4793250000002,-8.257407566643794,10202.709727,11045.189052
stage3-round-broad-p4-0030-ef578963614810f9,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2460.8821260000004,2460.8821260000004,-23.125136444840297,10641.589648,13102.471774
stage3-round-broad-p4-0030-ef578963614810f9,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,263.23105600000054,263.23105600000054,-2.473606525971171,10641.589648,10904.820704
stage3-round-broad-p4-0031-b3185cdaa3b6ef26,4,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2855.1576999999997,2855.1576999999997,-28.3117627487292,10084.704811,12939.862511
stage3-round-broad-p4-0031-b3185cdaa3b6ef26,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint,True,0,728.025877,728.025877,-7.21910943993024,10084.704811,10812.730688
stage3-round-broad-p4-0033-edbc8c6f3f37972e,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2548.2548349999997,2548.2548349999997,-21.351858933988666,11934.580698,14482.835533
stage3-round-broad-p4-0033-edbc8c6f3f37972e,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint,True,0,691.2183729999997,691.2183729999997,-5.791727338320602,11934.580698,12625.799071
stage3-round-broad-p4-0035-2042c274acb30c4a,4,broad,broad_joint,development,extreme,immediate,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,2380.9646709999997,2380.9646709999997,-23.258625849103545,10236.910325,12617.874996
stage3-round-broad-p4-0035-2042c274acb30c4a,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint,True,0,731.7169679999988,731.7169679999988,-7.147830202371132,10236.910325,10968.627293
stage3-round-broad-p4-0036-cdbf40565b196c60,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,464.9573099999998,464.9573099999998,-4.024429208387254,11553.372812,12018.330122
stage3-round-broad-p4-0036-cdbf40565b196c60,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,762.157792,762.157792,-6.596842362849911,11553.372812,12315.530604
stage3-round-broad-p4-0037-55ee9894e26dac34,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1880.3226799999993,1880.3226799999993,-18.511525972293718,10157.577948,12037.900628
stage3-round-broad-p4-0037-55ee9894e26dac34,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,872.1123829999997,872.1123829999997,-8.585830081389789,10157.577948,11029.690331
stage3-round-broad-p4-0038-2f22ad3fc4a53def,4,broad,broad_joint,development,extreme,immediate,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,471.8957129999999,471.8957129999999,-4.099172703703622,11511.974418,11983.870131
stage3-round-broad-p4-0038-2f22ad3fc4a53def,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,452.34408600000097,452.34408600000097,-3.9293353996054803,11511.974418,11964.318504
stage3-round-broad-p4-0039-fca073bbe0554d17,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,3071.9310320000004,3071.9310320000004,-27.231717622375257,11280.709776,14352.640808
stage3-round-broad-p4-0039-fca073bbe0554d17,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,585.8757690000002,585.8757690000002,-5.193607322887306,11280.709776,11866.585545
stage3-round-broad-p4-0040-bcf15929834f2964,4,broad,broad_joint,development,correlated,immediate,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,3227.963266999999,3227.963266999999,-31.169141727023426,10356.278961,13584.242228
stage3-round-broad-p4-0040-bcf15929834f2964,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1150.1855699999996,1150.1855699999996,-11.106166358895937,10356.278961,11506.464531
stage3-round-broad-p4-0041-3266262bb8a59692,4,broad,broad_joint,development,extreme,immediate,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,893.7564480000001,893.7564480000001,-8.017053623905952,11148.190968,12041.947416
stage3-round-broad-p4-0041-3266262bb8a59692,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,790.2789720000001,790.2789720000001,-7.0888539160159105,11148.190968,11938.46994
stage3-round-broad-p4-0042-7a8af35d68ee7a70,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,2846.0751789999995,2846.0751789999995,-26.511250578907838,10735.348642,13581.423821
stage3-round-broad-p4-0042-7a8af35d68ee7a70,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint,True,0,807.1945209999994,807.1945209999994,-7.519034061381156,10735.348642,11542.543163
stage3-round-broad-p4-0043-c88a3d095b9f8e09,4,broad,broad_joint,development,correlated,immediate,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,3215.1104730000006,3215.1104730000006,-30.801497603424966,10438.162827,13653.2733
stage3-round-broad-p4-0043-c88a3d095b9f8e09,4,broad,broad_joint,development,correlated,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1258.569496,1258.569496,-12.05738516307205,10438.162827,11696.732323
stage3-round-broad-p4-0044-cfd9c4b9844273eb,4,broad,broad_joint,development,extreme,immediate,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1629.5815839999996,1629.5815839999996,-15.4501392461337,10547.358558,12176.940142
stage3-round-broad-p4-0044-cfd9c4b9844273eb,4,broad,broad_joint,development,extreme,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint,True,0,1000.7430230000009,1000.7430230000009,-9.488091425895005,10547.358558,11548.101581
stage3-round-broad-p4-0045-d81c178a6c8d479b,4,broad,broad_joint,development,deterministic,immediate,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,-2541.877515,-2541.877515,23.312991282198595,10903.26627,8361.388755
stage3-round-broad-p4-0045-d81c178a6c8d479b,4,broad,broad_joint,development,deterministic,scan_then_clear,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint,True,0,356.75112099999933,356.75112099999933,-3.2719655942145427,10903.26627,11260.017391
stage3-round-broad-p4-0046-bc3f41164ae50f0c,4,broad,broad_joint,development,correlated,immediate,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint,True,0,1785.7720729999992,1785.7720729999992,-22.44795190911092,7955.167047,9740.93912
