case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s
stage2-round-broad-p4-0060-4642036113860cb9,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,normal,True,0,171.8954130000002,171.8954130000002,-1.7405869408190262,9875.715425,10047.610838
stage2-round-broad-p4-0061-b11fd38e535cf3e5,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,normal,True,0,235.1010869999991,235.1010869999991,-2.4761845825663857,9494.489573,9729.59066
stage2-round-broad-p4-0062-4d315b585b571266,4,broad,broad_joint,development,extreme,nosignal,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,normal,True,0,-257.82768899999974,-257.82768899999974,2.2749086566245693,11333.540283,11075.712594
stage2-round-broad-p4-0063-2d709c55bb61487f,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,normal,True,0,232.27831400000105,232.27831400000105,-2.858837876385247,8124.920826,8357.19914
stage2-round-broad-p4-0064-ba16e7539af61e46,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,normal,True,0,93.10236199999963,93.10236199999963,-0.8565234042732041,10869.797782,10962.900144
stage2-round-broad-p4-0065-55f5dddcd081ed0c,4,broad,broad_joint,development,extreme,nosignal,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,normal,True,0,-726.7332470000001,-726.7332470000001,6.184985878075132,11749.958065,11023.224818
stage2-round-broad-p4-0066-8bd8dcc44a24428b,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,normal,True,0,-383.10971099999915,-383.10971099999915,3.3274526601708243,11513.603652,11130.493941
stage2-round-broad-p4-0067-22c65005a021e01f,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,normal,True,0,398.06056499999977,398.06056499999977,-3.5023726501511128,11365.454358,11763.514923
stage2-round-broad-p4-0069-42b61e8b3a13b403,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,normal,True,0,126.91594100000111,126.91594100000111,-1.2332928341685325,10290.819624,10417.735565
stage2-round-broad-p4-0072-70a3e1fb42ac9ae5,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,normal,True,0,-51.7284839999993,-51.7284839999993,0.5168177313484987,10009.03817,9957.309686
stage2-round-broad-p4-0073-ed29997615b1f41b,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,normal,True,0,127.66025199999967,127.66025199999967,-1.2084822636555135,10563.68437,10691.344622
stage2-round-broad-p4-0074-fd157389aa612ab2,4,broad,broad_joint,development,extreme,nosignal,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,normal,True,0,-75.87932600000022,-75.87932600000022,0.9981698365858325,7601.845219,7525.965893
stage2-round-broad-p4-0075-4beb801e72bb0baa,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,normal,True,0,-1160.0042429999994,-1160.0042429999994,10.218811100021911,11351.655605,10191.651362
stage2-round-broad-p4-0076-af3dc74728168c15,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,normal,True,0,243.54914199999985,243.54914199999985,-3.5070385238202113,6944.581314,7188.130456
stage2-round-broad-p4-0077-a32daee61abffa50,4,broad,broad_joint,development,extreme,nosignal,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,normal,True,0,521.8833140000006,521.8833140000006,-4.6895408952784186,11128.665378,11650.548692
stage2-round-broad-p4-0078-92489acb6fbdbbb8,4,broad,broad_joint,development,deterministic,nosignal,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,normal,True,0,121.68947899999966,121.68947899999966,-1.6910667694851476,7196.018584,7317.708063
stage2-round-broad-p4-0079-4d9bdb9f8458b4d9,4,broad,broad_joint,development,correlated,nosignal,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,normal,True,0,17.13339399999859,17.13339399999859,-0.17303204505018582,9901.861817,9918.995211
stage2-round-calibrated-p3-0000-37c396d2145fce70,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4763.850961,4763.850961
stage2-round-calibrated-p3-0001-768212f038d900b0,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4275.691821,4275.691821
stage2-round-calibrated-p3-0002-9d13fe7591e454aa,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3941.368095,3941.368095
stage2-round-calibrated-p3-0003-3c8fd83128eb16bf,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4324.315753,4324.315753
stage2-round-calibrated-p3-0004-9bb3824c0d70cee7,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4297.032497,4297.032497
stage2-round-calibrated-p3-0005-de04657bb486fba0,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3929.113387,3929.113387
stage2-round-calibrated-p3-0006-dcbe26af80f0c3c8,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3928.177368,3928.177368
stage2-round-calibrated-p3-0009-7e841c1c970531c6,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4586.695627,4586.695627
stage2-round-calibrated-p3-0011-a94698bcabeb45d0,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3900.367079,3900.367079
stage2-round-calibrated-p3-0012-586898c81a69eaec,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4539.266902,4539.266902
stage2-round-calibrated-p3-0013-4131e2db5b5f1b74,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4476.33096,4476.33096
stage2-round-calibrated-p3-0014-ef03520952dac7bb,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5055.069189,5055.069189
stage2-round-calibrated-p3-0015-9402d68decb056c9,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5042.285513,5042.285513
stage2-round-calibrated-p3-0016-e49efb3ef246d28f,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4110.193459,4110.193459
stage2-round-calibrated-p3-0017-affa864dde7d0a8f,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4480.324145,4480.324145
stage2-round-calibrated-p3-0019-c1bc4a4184d05a65,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4339.086913,4339.086913
stage2-round-calibrated-p3-0020-fdc243e8cb64705f,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4165.636116,4165.636116
stage2-round-calibrated-p3-0022-9f786e0e8d5e6a76,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4831.552531,4831.552531
stage2-round-calibrated-p3-0023-050fd490bc4e2f47,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5152.732646,5152.732646
stage2-round-calibrated-p3-0024-506dd6491820ee03,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4878.943466,4878.943466
stage2-round-calibrated-p3-0027-55417bf1d40aaafd,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4508.774299,4508.774299
stage2-round-calibrated-p3-0028-8a94551edcd81ed5,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4428.468411,4428.468411
stage2-round-calibrated-p3-0029-f4f58c99b9b932e9,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4233.96456,4233.96456
stage2-round-calibrated-p3-0030-54b8ae85d32954c5,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4626.20086,4626.20086
stage2-round-calibrated-p3-0032-2c2f40b17e985083,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3867.308723,3867.308723
stage2-round-calibrated-p3-0033-9d18c46e303c8d07,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3660.333497,3660.333497
stage2-round-calibrated-p3-0034-91a4ebbd258406c8,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4610.5088,4610.5088
stage2-round-calibrated-p3-0035-2f07ac40ecf65d2b,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4240.983238,4240.983238
stage2-round-calibrated-p3-0036-8692b31cd16901d8,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4510.104609,4510.104609
stage2-round-calibrated-p3-0037-26b85af965222479,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4006.114834,4006.114834
stage2-round-calibrated-p3-0038-e817883564d7649b,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4159.012465,4159.012465
stage2-round-calibrated-p3-0039-693c319d1edeb40c,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3650.977584,3650.977584
stage2-round-calibrated-p3-0040-1714fd2317fb5228,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5021.62607,5021.62607
stage2-round-calibrated-p3-0041-98507249a22564f6,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3858.950414,3858.950414
stage2-round-calibrated-p3-0042-a86ce10a830e5bdd,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5180.104844,5180.104844
stage2-round-calibrated-p3-0043-e874f0f6d1afaa46,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3926.277367,3926.277367
stage2-round-calibrated-p3-0044-9640ad08c5d2d0b0,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4564.99572,4564.99572
stage2-round-calibrated-p3-0045-15d42be0de4e3ac8,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4719.176042,4719.176042
stage2-round-calibrated-p3-0047-d29e8e52c12e0dda,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3991.521045,3991.521045
stage2-round-calibrated-p3-0049-e120ed303609ce0d,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4769.582987,4769.582987
stage2-round-calibrated-p3-0050-533c2104e7b1315c,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4624.755682,4624.755682
stage2-round-calibrated-p3-0051-7bf4361b04ec9a0e,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4739.326395,4739.326395
stage2-round-calibrated-p3-0052-7ecadb622af816a4,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4556.934263,4556.934263
stage2-round-calibrated-p3-0053-aa2e579eeb7f59c5,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4733.584597,4733.584597
stage2-round-calibrated-p3-0054-4ddcd73762918e1d,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4852.375573,4852.375573
stage2-round-calibrated-p3-0055-e13284d17d0f67f8,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5300.61079,5300.61079
stage2-round-calibrated-p3-0056-9ce54b04ff8a4bf5,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4483.386722,4483.386722
stage2-round-calibrated-p3-0057-8b06b420dbcd4cc1,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4478.517814,4478.517814
stage2-round-calibrated-p3-0058-2d5755681cc25c24,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3941.165052,3941.165052
stage2-round-calibrated-p3-0059-eff278eed657f0c5,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4703.616241,4703.616241
stage2-round-calibrated-p3-0060-19e812589d447ccb,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4240.706627,4240.706627
stage2-round-calibrated-p3-0063-6c74d1b8ecce6e79,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4799.928239,4799.928239
stage2-round-calibrated-p3-0064-92bf40d853f9b8b4,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4129.624155,4129.624155
stage2-round-calibrated-p3-0065-638b3a141f21d765,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4574.310012,4574.310012
stage2-round-calibrated-p3-0066-cae7d5c1332fe036,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4598.932148,4598.932148
stage2-round-calibrated-p3-0068-a7d1f99f3ecc29f2,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4607.27562,4607.27562
stage2-round-calibrated-p3-0070-3502a6d3d8325866,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4775.271009,4775.271009
stage2-round-calibrated-p3-0071-e73ace7562b889c3,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,3670.362154,3670.362154
stage2-round-calibrated-p3-0072-71c674458484f17e,3,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4421.176598,4421.176598
stage2-round-calibrated-p3-0074-a21bcb12665b7fc8,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,5026.942787,5026.942787
stage2-round-calibrated-p3-0075-8bc6821891fb1e25,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4468.708214,4468.708214
stage2-round-calibrated-p3-0077-f5d0090397d91c91,3,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4755.469986,4755.469986
stage2-round-calibrated-p3-0078-e266f300463fb786,3,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4458.010995,4458.010995
stage2-round-calibrated-p3-0079-acb5e8a902557cf6,3,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,0.0,0.0,0.0,4753.138625,4753.138625
stage2-round-calibrated-p4-0000-eed96f78d62125f1,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-82.35890699999982,-82.35890699999982,0.7912773693233819,10408.348601,10325.989694
stage2-round-calibrated-p4-0002-87605f793b1cd0aa,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,324.4656350000005,324.4656350000005,-3.210358212904738,10106.835857,10431.301492
stage2-round-calibrated-p4-0003-5d97b603a73c9026,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,18.8419159999994,18.8419159999994,-0.1805957100290177,10433.202426,10452.044342
stage2-round-calibrated-p4-0006-816beedc208f803b,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-913.2834270000003,-913.2834270000003,7.858173436061382,11622.082847,10708.79942
stage2-round-calibrated-p4-0007-f5fc11391cac3ddb,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-315.67168200000015,-315.67168200000015,2.707046063802437,11661.112318,11345.440636
stage2-round-calibrated-p4-0009-d62c0b0bff2f6f24,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,568.8913009999997,568.8913009999997,-4.812585964465806,11820.906789,12389.79809
stage2-round-calibrated-p4-0010-32bdedd09f7496e1,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,30.32637799999975,30.32637799999975,-0.3098520384024737,9787.37405,9817.700428
stage2-round-calibrated-p4-0011-311267f7d559d5d8,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-375.2436809999999,-375.2436809999999,3.362403305832822,11159.984299,10784.740618
stage2-round-calibrated-p4-0012-8c9d8dbe2d857a77,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-2585.311436,-2585.311436,17.779989426073247,14540.567905,11955.256469
stage2-round-calibrated-p4-0013-f62f1a121f612ccd,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,597.4835270000003,597.4835270000003,-6.430742127342007,9291.050942,9888.534469
stage2-round-calibrated-p4-0014-13363681c0f80c87,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,237.7829299999994,237.7829299999994,-2.3875711868576555,9959.197502,10196.980432
stage2-round-calibrated-p4-0015-32d2fefe187cb90f,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-653.0399279999983,-653.0399279999983,5.897553438907408,11073.065039,10420.025111
stage2-round-calibrated-p4-0016-36f24dfeb8a81ceb,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,485.46471500000007,485.46471500000007,-4.198996736169338,11561.4454,12046.910115
stage2-round-calibrated-p4-0017-f1096d0cee4663bc,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-292.94117600000027,-292.94117600000027,2.0817769256188456,14071.689065,13778.747889
stage2-round-calibrated-p4-0018-245b5e4414bb6fb6,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-296.60485999999946,-296.60485999999946,2.910039091858192,10192.469951,9895.865091
stage2-round-calibrated-p4-0019-9863243b9daadf3d,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-392.6320049999995,-392.6320049999995,3.542178587707818,11084.477964,10691.845959
stage2-round-calibrated-p4-0020-d73305bbe4a378c6,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,189.1257569999998,189.1257569999998,-1.9376331061083247,9760.658837,9949.784594
stage2-round-calibrated-p4-0021-0a2c9a95fff6cefe,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-1364.8079099999995,-1364.8079099999995,10.89799015701629,12523.482682,11158.674772
stage2-round-calibrated-p4-0022-9dbe998d6dcaac75,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-410.3758110000017,-410.3758110000017,3.533226719463464,11614.760206,11204.384395
stage2-round-calibrated-p4-0025-7d6f1c4a312839b2,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,648.1351780000005,648.1351780000005,-6.475700279006999,10008.727243,10656.862421
stage2-round-calibrated-p4-0026-4555a3056487ecc2,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-146.89228999999978,-146.89228999999978,1.2512600694793856,11739.549082,11592.656792
stage2-round-calibrated-p4-0027-7713de4c49d9afe5,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-875.9802940000009,-875.9802940000009,7.949327373327673,11019.552383,10143.572089
stage2-round-calibrated-p4-0028-88a749f5857bb33b,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,590.7174050000012,590.7174050000012,-5.704799569524252,10354.744243,10945.461648
stage2-round-calibrated-p4-0029-5c63cce9f08d6305,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,426.61007299999983,426.61007299999983,-4.0928535585788755,10423.291889,10849.901962
stage2-round-calibrated-p4-0030-b6db61fb650d3aae,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,48.91172999999981,48.91172999999981,-0.4467819493232115,10947.561797,10996.473527
stage2-round-calibrated-p4-0031-883f1147edc6dcc7,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,248.12643000000025,248.12643000000025,-2.248543149265087,11034.986368,11283.112798
stage2-round-calibrated-p4-0032-356ec5e0b0895547,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-618.4319589999996,-618.4319589999996,5.640127859683861,10964.857081,10346.425122
stage2-round-calibrated-p4-0035-3158f3cfa1e8c53a,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,267.92083300000013,267.92083300000013,-2.4891096528218966,10763.721586,11031.642419
stage2-round-calibrated-p4-0039-8ea511791a2bc0e7,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-704.5117410000003,-704.5117410000003,6.347878926417926,11098.380249,10393.868508
stage2-round-calibrated-p4-0040-358c7625ffb065b8,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,227.43308500000057,227.43308500000057,-2.115983832201122,10748.33756,10975.770645
stage2-round-calibrated-p4-0041-31ed644cf57aa037,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,203.69261799999913,203.69261799999913,-2.1056124244257255,9673.794457,9877.487075
stage2-round-calibrated-p4-0042-340cb47899bb8392,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,8.171894000000975,8.171894000000975,-0.07864747817851628,10390.535322,10398.707216
stage2-round-calibrated-p4-0043-23e42b7d0dbfe6cc,4,calibrated,broad_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-386.471058000001,-386.471058000001,3.7676017220187874,10257.747143,9871.276085
stage2-round-calibrated-p4-0044-ad93fb216934fd36,4,calibrated,smoothed_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,-75.88997300000119,-75.88997300000119,0.7818688537095997,9706.227923,9630.33795
stage2-round-calibrated-p4-0045-ec529631b6a13bda,4,calibrated,broad_joint,development,correlated,nosignal,mixed_correlated150_after_observable_screen,unresolved,True,True,normal,True,0,290.0364609999997,290.0364609999997,-2.7621677894495247,10500.320151,10790.356612
stage2-round-calibrated-p4-0046-a2a5e70115e5ccb4,4,calibrated,smoothed_joint,development,extreme,nosignal,mixed_extreme150_after_observable_screen,unresolved,True,True,normal,True,0,-967.3156099999997,-967.3156099999997,7.718130474744919,12533.030028,11565.714418
