case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-confirmation-round-calibrated-p4-0153-aa4668ddea7f277e,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1352.311232,-1352.311232,12.831050467808353,10539.364921,9187.053689,-5176.556172626988,-46,-14,-42.0,-1,-1035.3112345253976,-230.0,-45.0,-42.0,0.0,-1447.995417
p4-refinement-confirmation-round-calibrated-p4-0154-74b62177b2a154b0,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2551.788625000001,-2551.788625000001,24.00026750212833,10632.334097,8080.545472,-9588.943131077795,-75,-64,-192.0,0,-1917.788626215559,-375.0,-67.0,-192.0,0.0,1244.7007139999996
p4-refinement-confirmation-round-calibrated-p4-0154-74b62177b2a154b0,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2469.6892500000013,-2469.6892500000013,23.22810050426128,10632.334097,8162.644847,-9298.446253029873,-75,-56,-168.0,0,-1859.6892506059748,-375.0,-67.0,-168.0,0.0,1246.7619689999992
p4-refinement-confirmation-round-calibrated-p4-0155-f9988f73ba491087,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-910.975391,-910.975391,8.463061868190334,10764.134839,9853.159448,-2359.876952398263,-103,58,174.0,0,-471.97539047965256,-515.0,-98.0,174.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0155-f9988f73ba491087,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-282.6904830000003,-282.6904830000003,2.626225769448486,10764.134839,10481.444356,-223.452417962646,-103,125,375.0,0,-44.690483592528835,-515.0,-98.0,375.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0156-74388fce9fb3f436,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1405.0094989999998,-1405.0094989999998,12.46771694537157,11269.180277,9864.170778,-5845.0474957273545,-73,65,195.0,-1,-1169.0094991454698,-365.0,-66.0,195.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0156-74388fce9fb3f436,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1674.0207219999993,-1674.0207219999993,14.854857947535162,11269.180277,9595.159555,-6455.103625158481,-73,16,48.0,-1,-1291.0207250316953,-365.0,-66.0,48.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0157-75836dd658586d8a,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1490.3138249999993,-1490.3138249999993,14.800202733427543,10069.550072,8579.236247,-6506.569124020589,-31,-4,-12.0,-1,-1301.3138248041178,-155.0,-22.0,-12.0,0.0,-3732.580344
p4-refinement-confirmation-round-calibrated-p4-0157-75836dd658586d8a,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1458.9161989999993,-1458.9161989999993,14.488395097778499,10069.550072,8610.633873,-6409.5809814675595,-31,0,0.0,-1,-1281.9161962935113,-155.0,-22.0,0.0,0.0,-3732.580344
p4-refinement-confirmation-round-calibrated-p4-0158-3e1300bab8306d82,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1711.4234030000007,-1711.4234030000007,15.84037081069045,10804.187752,9092.764349,-6782.117029225708,-50,-20,-60.0,-1,-1356.4234058451411,-250.0,-45.0,-60.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0158-3e1300bab8306d82,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-782.5958869999995,-782.5958869999995,7.243449530531627,10804.187752,10021.591865,-3352.979433599212,-50,61,183.0,-1,-670.5958867198424,-250.0,-45.0,183.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0159-c93fa41e6759bc3d,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1105.680848,-1105.680848,10.428482735294923,10602.509263,9496.828415,-4503.404240872485,-15,-40,-120.0,0,-900.6808481744965,-75.0,-10.0,-120.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0159-c93fa41e6759bc3d,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-378.48467100000016,-378.48467100000016,3.5697650585490477,10602.509263,10224.024592,-2127.42336021729,-15,44,132.0,0,-425.48467204345707,-75.0,-10.0,132.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0160-bca3f2c6508237e5,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2185.1317020000006,-2185.1317020000006,19.032874529462603,11480.828598,9295.696896,-10260.658530436413,-33,19,57.0,4,-2052.1317060872825,-165.0,-25.0,57.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0160-bca3f2c6508237e5,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2147.473855,-2147.473855,18.7048681780172,11480.828598,9333.354743,-10162.369289818525,-33,25,75.0,4,-2032.473857963705,-165.0,-25.0,75.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0161-7d6bc8329a7e3bbc,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1527.61647,-1527.61647,15.858184056225026,9632.984865,8105.368395,-6813.082331049998,-24,-10,-30.0,2,-1362.61646621,-120.0,-15.0,-30.0,0.0,-2265.770479999999
p4-refinement-confirmation-round-calibrated-p4-0161-7d6bc8329a7e3bbc,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1490.3115280000002,-1490.3115280000002,15.470921514834126,9632.984865,8142.673337,-6731.557638409868,-24,-3,-9.0,2,-1346.3115276819735,-120.0,-15.0,-9.0,0.0,-2270.261182
p4-refinement-confirmation-round-calibrated-p4-0162-f1074bd05ec086e4,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1307.66395,-1307.66395,12.763689158266303,10245.188,8937.52405,-4613.319770487731,-51,-27,-81.0,0,-922.6639540975466,-255.0,-49.0,-81.0,0.0,852.1175110000004
p4-refinement-confirmation-round-calibrated-p4-0162-f1074bd05ec086e4,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-713.1815399999996,-713.1815399999996,6.961136681923255,10245.188,9532.00646,-2585.907733571992,-51,36,108.0,0,-517.1815467143988,-255.0,-49.0,108.0,0.0,852.2828450000015
p4-refinement-confirmation-round-calibrated-p4-0163-93e41d9729109fbe,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2115.043912000001,-2115.043912000001,20.906993302286715,10116.44229,8001.398378,-7990.219560684269,-68,-38,-114.0,-1,-1598.0439121368536,-340.0,-63.0,-114.0,0.0,1206.4145179999996
p4-refinement-confirmation-round-calibrated-p4-0163-93e41d9729109fbe,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2037.9236230000006,-2037.9236230000006,20.14466711300738,10116.44229,8078.518667,-7739.6181053576365,-68,-29,-87.0,-1,-1547.9236210715271,-340.0,-63.0,-87.0,0.0,1206.4145180000005
p4-refinement-confirmation-round-calibrated-p4-0164-444222818b5bbd00,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1583.7501940000002,-1583.7501940000002,15.233746271160516,10396.32777,8812.577576,-7478.750981755875,-14,-3,-9.0,2,-1495.750196351175,-70.0,-9.0,-9.0,0.0,962.7345949999999
p4-refinement-confirmation-round-calibrated-p4-0164-444222818b5bbd00,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1405.7925209999994,-1405.7925209999994,13.522010387712115,10396.32777,8990.535249,-6873.962611430667,-14,16,48.0,2,-1374.792522286134,-70.0,-9.0,48.0,0.0,965.0701660000004
p4-refinement-confirmation-round-calibrated-p4-0165-eee748e6eacf84a9,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2231.9112569999998,-2231.9112569999998,21.026706805761346,10614.649634,8382.738377,-8509.556275287287,-41,-97,-291.0,-3,-1701.9112550574573,-205.0,-34.0,-291.0,0.0,997.601017
p4-refinement-confirmation-round-calibrated-p4-0165-eee748e6eacf84a9,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2256.1789579999986,-2256.1789579999986,21.255331412665623,10614.649634,8358.470676,-8600.894776752575,-41,-99,-297.0,-3,-1720.178955350515,-205.0,-34.0,-297.0,0.0,998.9831900000008
p4-refinement-confirmation-round-calibrated-p4-0166-af8730b897b39492,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1380.9471630000007,-1380.9471630000007,12.03160358396097,11477.665079,10096.717916,-5864.735824613723,-21,-28,-84.0,1,-1172.9471649227453,-105.0,-19.0,-84.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0166-af8730b897b39492,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-659.5891150000007,-659.5891150000007,5.746718609230126,11477.665079,10818.075964,-3457.945576628721,-21,52,156.0,1,-691.5891153257435,-105.0,-19.0,156.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0167-c6358b6017e61df8,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2793.7871889999988,-2793.7871889999988,24.334354485503102,11480.83542,8687.048231,-11168.935952835007,-74,-41,-123.0,3,-2233.7871905670017,-370.0,-67.0,-123.0,0.0,1198.7501340000008
p4-refinement-confirmation-round-calibrated-p4-0167-c6358b6017e61df8,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2722.0018,-2722.0018,23.709091720435097,11480.83542,8758.83362,-10900.008998127683,-74,-35,-105.0,3,-2180.0017996255374,-370.0,-67.0,-105.0,0.0,1195.9474699999992
p4-refinement-confirmation-round-calibrated-p4-0168-ca8edd6f87a24393,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1532.7066759999998,-1532.7066759999998,13.571200071648114,11293.818291,9761.111615,-4648.533387942327,-84,-35,-105.0,0,-929.706677588465,-420.0,-78.0,-105.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0168-ca8edd6f87a24393,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1945.4807619999992,-1945.4807619999992,17.226067498804593,11293.818291,9348.337529,-5977.403809778378,-84,-84,-252.0,0,-1195.480761955675,-420.0,-78.0,-252.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0169-47a8412bce448955,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-922.5365440000005,-922.5365440000005,10.08980748455331,9143.252192,8220.715648,-3077.6827149650126,-25,-54,-162.0,-1,-615.5365429930025,-125.0,-20.0,-162.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0169-47a8412bce448955,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-829.194872,-829.194872,9.068927057765224,9143.252192,8314.05732,-2760.9743440705715,-25,-44,-132.0,-1,-552.1948688141138,-125.0,-20.0,-132.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0170-15d13f569e9fe3ed,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,240.85885100000087,240.85885100000087,-2.3072009476922517,10439.43967,10680.298521,-235.70574533478066,-65,224,672.0,2,-47.14114906695613,-325.0,-59.0,672.0,0.0,351.5138370000004
p4-refinement-confirmation-round-calibrated-p4-0170-15d13f569e9fe3ed,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,761.2487959999999,761.2487959999999,-7.292046508852518,10439.43967,11200.688466,1886.2439709724713,-65,256,768.0,2,377.2487941944946,-325.0,-59.0,768.0,0.0,348.49929899999916
p4-refinement-confirmation-round-calibrated-p4-0171-4bf502ee9f505b64,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1890.5036760000003,-1890.5036760000003,18.846237392646596,10031.199526,8140.69585,-6812.518373752235,-78,-22,-66.0,0,-1362.5036747504464,-390.0,-72.0,-66.0,0.0,-647.3525879999997
p4-refinement-confirmation-round-calibrated-p4-0171-4bf502ee9f505b64,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1480.2168039999997,-1480.2168039999997,14.756129615041608,10031.199526,8550.982722,-5241.084024610591,-78,10,30.0,0,-1048.2168049221182,-390.0,-72.0,30.0,0.0,-649.8186749999995
p4-refinement-confirmation-round-calibrated-p4-0172-6d99394fd6ebd003,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1831.6918929999993,-1831.6918929999993,16.507099304423544,11096.388646,9264.696753,-8498.4594713915,-33,19,57.0,0,-1699.6918942783004,-165.0,-24.0,57.0,0.0,-3143.381689
p4-refinement-confirmation-round-calibrated-p4-0172-6d99394fd6ebd003,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1318.672971,-1318.672971,11.883803037805027,11096.388646,9777.715675,-7238.364864854797,-33,106,318.0,-1,-1447.6729729709596,-165.0,-24.0,318.0,0.0,-1872.5612739999997
p4-refinement-confirmation-round-calibrated-p4-0173-c1c6fd0634836ab0,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1077.6147130000008,-1077.6147130000008,10.421207266442867,10340.593805,9262.979092,-4188.073570068518,-38,-6,-18.0,1,-837.6147140137027,-190.0,-32.0,-18.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0173-c1c6fd0634836ab0,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-902.4957940000004,-902.4957940000004,8.727697954479321,10340.593805,9438.098011,-3217.478973302139,-38,-12,-36.0,1,-643.4957946604272,-190.0,-33.0,-36.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0174-b1f8ba201f17b9e7,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1210.9046670000007,-1210.9046670000007,11.304545364307362,10711.661796,9500.757129,-5734.5233269616,-32,41,123.0,2,-1146.9046653923197,-160.0,-27.0,123.0,0.0,240.47046199999932
p4-refinement-confirmation-round-calibrated-p4-0174-b1f8ba201f17b9e7,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1356.7753809999995,-1356.7753809999995,12.666338863561329,10711.661796,9354.886415,-6058.876886211932,-32,14,42.0,2,-1211.7753772423857,-160.0,-27.0,42.0,0.0,242.2026310000001
p4-refinement-confirmation-round-calibrated-p4-0175-040d136e5cb77d4e,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,47.50436400000035,47.50436400000035,-0.4870583334042461,9753.321264,9800.825628,-77.47819347697805,-22,63,189.0,2,-15.495638695396337,-110.0,-16.0,189.0,0.0,-1905.819172999999
p4-refinement-confirmation-round-calibrated-p4-0175-040d136e5cb77d4e,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-392.7192439999999,-392.7192439999999,4.026518079021414,9753.321264,9360.60202,-1393.596231008276,-22,4,12.0,2,-278.71924620165555,-110.0,-16.0,12.0,0.0,-1905.443749
p4-refinement-confirmation-round-calibrated-p4-0176-b76d4f2a27ea6818,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1428.143599000001,-1428.143599000001,13.561933598448638,10530.530832,9102.387233,-6065.718017393119,-14,-46,-138.0,3,-1213.1436034786238,-70.0,-7.0,-138.0,0.0,-3098.448354
p4-refinement-confirmation-round-calibrated-p4-0176-b76d4f2a27ea6818,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1467.9166829999995,-1467.9166829999995,13.939626657179703,10530.530832,9062.614149,-6249.583423295218,-14,-47,-141.0,3,-1249.9166846590442,-70.0,-7.0,-141.0,0.0,-3098.448354
p4-refinement-confirmation-round-calibrated-p4-0177-4afd62b8a8fb6f3d,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-878.2990150000005,-878.2990150000005,8.273220340188763,10616.16854,9737.869525,-2921.4950941697025,-60,20,60.0,-3,-584.2990188339409,-300.0,-54.0,60.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0177-4afd62b8a8fb6f3d,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1054.574681,-1054.574681,9.933665587792184,10616.16854,9561.593859,-3397.873414151436,-60,-7,-21.0,-3,-679.5746828302872,-300.0,-54.0,-21.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0178-0401bf7e99779588,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-3186.0656420000005,-3186.0656420000005,28.873384472142217,11034.610941,7848.545299,-12145.328189321677,-93,-69,-207.0,2,-2429.0656378643353,-465.0,-85.0,-207.0,0.0,1303.169355
p4-refinement-confirmation-round-calibrated-p4-0178-0401bf7e99779588,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1774.1060800000014,-1774.1060800000014,16.07764958353144,11034.610941,9260.504861,-7215.530383727142,-93,73,219.0,2,-1443.1060767454283,-465.0,-85.0,219.0,0.0,1305.2854699999998
p4-refinement-confirmation-round-calibrated-p4-0179-63076d11b33ded71,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2219.5397489999996,-2219.5397489999996,17.869484869283212,12420.837899,10201.29815,-8667.698754850688,-50,-63,-189.0,0,-1733.539750970138,-250.0,-47.0,-189.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0179-63076d11b33ded71,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1666.236358,-1666.236358,13.414846659693938,12420.837899,10754.601541,-6726.181802275511,-50,-8,-24.0,0,-1345.2363604551028,-250.0,-47.0,-24.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0180-6b570fa8822a3d7e,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-3258.306087000001,-3258.306087000001,27.27383468363417,11946.637225,8688.331138,-13851.530441239636,-28,-109,-327.0,1,-2770.3060882479276,-140.0,-21.0,-327.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0180-6b570fa8822a3d7e,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-2838.252292000001,-2838.252292000001,23.75775072553943,11946.637225,9108.384933,-12501.261465558346,-28,-59,-177.0,1,-2500.252293111669,-140.0,-21.0,-177.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0181-3ab090d039dc6864,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-810.2657039999995,-810.2657039999995,8.329121106103782,9728.105687,8917.839983,-2556.3285038785616,-39,-25,-75.0,-4,-511.2657007757125,-195.0,-29.0,-75.0,0.0,-797.8331539999999
p4-refinement-confirmation-round-calibrated-p4-0181-3ab090d039dc6864,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-701.5478629999998,-701.5478629999998,7.211556757010794,9728.105687,9026.557824,-2162.739308179145,-39,-15,-45.0,-4,-432.5478616358296,-195.0,-29.0,-45.0,0.0,-797.8331539999999
p4-refinement-confirmation-round-calibrated-p4-0182-24e579b1ff9a2531,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2356.9899430000005,-2356.9899430000005,22.02889639346298,10699.537103,8342.54716,-9779.9497284719,-38,-60,-180.0,-4,-1955.9899456943804,-190.0,-31.0,-180.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0182-24e579b1ff9a2531,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2257.8610230000013,-2257.8610230000013,21.102417808027685,10699.537103,8441.67608,-9419.305120194775,-38,-51,-153.0,-3,-1883.8610240389553,-190.0,-31.0,-153.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0183-f0c6cd9429aaa59d,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1505.987553,-1505.987553,16.362933003578174,9203.65287,7697.665317,-6264.937768421532,-40,-6,-18.0,0,-1252.9875536843065,-200.0,-35.0,-18.0,0.0,-2160.8520259999996
p4-refinement-confirmation-round-calibrated-p4-0183-f0c6cd9429aaa59d,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-1227.2187439999998,-1227.2187439999998,13.334039878885607,9203.65287,7976.434126,-5276.093738811276,-40,21,63.0,0,-1055.2187477622547,-200.0,-35.0,63.0,0.0,-2159.574315
p4-refinement-confirmation-round-calibrated-p4-0184-e7133759d313e3aa,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1082.090075,-1082.090075,11.13535073115517,9717.611067,8635.520992,-3135.4503661883427,-76,-2,-6.0,-4,-627.0900732376685,-380.0,-69.0,-6.0,0.0,-1046.2926019999995
p4-refinement-confirmation-round-calibrated-p4-0184-e7133759d313e3aa,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-815.1429640000006,-815.1429640000006,8.388306121533732,9717.611067,8902.468103,-2205.7148027579024,-76,25,75.0,-4,-441.1429605515805,-380.0,-69.0,75.0,0.0,-1046.2926019999995
p4-refinement-confirmation-round-calibrated-p4-0185-207850abdca18547,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1034.5230840000004,-1034.5230840000004,10.516099560508422,9837.517019,8802.993935,-3207.6154273563734,-83,33,99.0,2,-641.5230854712745,-415.0,-77.0,99.0,0.0,-444.4881170000008
p4-refinement-confirmation-round-calibrated-p4-0185-207850abdca18547,4,calibrated,broad_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-969.1024460000008,-969.1024460000008,9.851087872359397,9837.517019,8868.414573,-2970.512243364705,-83,39,117.0,2,-594.1024486729411,-415.0,-77.0,117.0,0.0,-444.4881170000008
p4-refinement-confirmation-round-calibrated-p4-0186-eca65161411f871b,4,calibrated,smoothed_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-728.4187009999987,-728.4187009999987,7.533646449580367,9668.872914,8940.454213,-3677.093530416678,-2,4,12.0,3,-735.4187060833356,-10.0,5.0,12.0,0.0,-958.3511799999997
p4-refinement-confirmation-round-calibrated-p4-0186-eca65161411f871b,4,calibrated,smoothed_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-692.7825720000001,-692.7825720000001,7.16508095785279,9668.872914,8976.090342,-3588.912863937876,-2,10,30.0,3,-717.7825727875752,-10.0,5.0,30.0,0.0,-958.3511799999997
p4-refinement-confirmation-round-calibrated-p4-0187-adcf881e18549ba1,4,calibrated,broad_joint,confirmation,extreme,combined_cover,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2657.134185000001,-2657.134185000001,24.36622025446959,10904.991243,8247.857058,-10530.670936212457,-58,-71,-213.0,-1,-2106.134187242492,-290.0,-48.0,-213.0,0.0,1488.5426819999993
p4-refinement-confirmation-round-calibrated-p4-0187-adcf881e18549ba1,4,calibrated,broad_joint,confirmation,extreme,coverage,mixed_extreme150_after_observable_screen,unresolved,True,True,current,True,0,-2676.782253000001,-2676.782253000001,24.546395254725663,10904.991243,8228.20899,-10628.911281153389,-58,-71,-213.0,-1,-2125.7822562306783,-290.0,-48.0,-213.0,0.0,1488.539698999999
p4-refinement-confirmation-round-calibrated-p4-0188-307439d8548be66e,4,calibrated,smoothed_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1875.7620960000004,-1875.7620960000004,17.127684501321976,10951.638535,9075.876439,-7943.810490196847,-45,-7,-21.0,0,-1588.7620980393694,-225.0,-41.0,-21.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0188-307439d8548be66e,4,calibrated,smoothed_joint,confirmation,correlated,coverage,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1150.4453560000002,-1150.4453560000002,10.504778370134549,10951.638535,9801.193179,-5322.226788543019,-45,60,180.0,0,-1064.4453577086042,-225.0,-41.0,180.0,0.0,0.0
p4-refinement-confirmation-round-calibrated-p4-0189-88562b1ef2396623,4,calibrated,broad_joint,confirmation,correlated,combined_cover,mixed_correlated150_after_observable_screen,unresolved,True,True,current,True,0,-1984.42879,-1984.42879,19.602559321971018,10123.314805,8138.886015,-10012.14395914603,0,4,12.0,1,-2002.4287918292066,0.0,6.0,12.0,0.0,353.86097100000006
