partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
confirmation,calibrated,broad_joint,__design_mixture__,current,160,160,0,0,10639.4533795625,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,10639.4533795625,10580.435917499999,11876.544147499997,12336.808411499998,13476.928471,160,41894.454401771785,41677.30612645958,46042.62296725428,48489.49729748278,53884.64235031333,160,325.95625,332.5,389.09999999999997,407.04999999999995,419,160,303.20625,309.5,366.1,381.24999999999994,398,160,87.9,65.0,183.29999999999998,218.04999999999998,324,160,263.7,195.0,549.8999999999999,654.1499999999999,972.0,160,10.39375,10.0,13.0,14.0,16,160,833.2089217750001,0.0,3223.7564991,3468.2607903500007,3999.6752309999993,160,26.9375,0.0,98.0,126.19999999999993,160,160,8378.890880354356,8335.461225291918,9208.524593450857,9697.899459496559,10776.928470062665,160,1629.78125,1662.5,1945.5,2035.25,2095.0,160,302.025,232.5,589.4999999999999,693.15,1017.0,160,25.55,26.0,32.0,32.0,32.0,160,3.9002019074978307,3.8101451999973506,4.527171790006104,4.76268806506414,5.19338919990696
confirmation,calibrated,broad_joint,mixed_correlated150_after_observable_screen,combined_cover,80,80,0,0,9128.99049945,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9128.99049945,9041.785764,10012.587644700001,10425.483680849999,11813.438084,80,35833.20249917265,35772.20026315673,39541.90709220014,41052.18770852248,47357.190426719855,80,276.975,276.5,328.3,349.0,375,80,260.2875,261.5,310.30000000000007,331.1,357,80,84.125,69.5,161.80000000000007,182.04999999999993,283,80,252.375,208.5,485.4000000000002,546.1499999999997,849.0,80,10.5625,11.0,13.0,14.0,15,80,348.57227345,0.0,1215.606241999999,1405.2107337999992,1713.1486480000003,80,12.0375,0.0,45.400000000000034,50.0,60,80,7166.64049983453,7154.440052631347,7908.381418440027,8210.437541704496,9471.43808534397,80,1384.875,1382.5,1641.5,1745.0,1875.0,80,291.2625,247.5,522.0000000000002,581.8499999999999,897.0,80,25.925,26.0,32.0,32.0,32.0,80,4.411770688746765,4.241838949965313,5.346639890049119,5.64473393005319,7.234113799990155
confirmation,calibrated,broad_joint,mixed_correlated150_after_observable_screen,coverage,80,80,0,0,9180.15628805,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9180.15628805,9085.536584500001,10170.6133993,10507.527635499999,11793.793593,80,36081.46894246062,35671.01682747055,39986.28518202855,40847.95846137204,47503.96797622459,80,276.975,276.5,328.3,349.0,375,80,260.3,261.5,310.30000000000007,331.1,357,80,84.625,65.0,152.50000000000006,185.34999999999997,252,80,253.875,195.0,457.5000000000001,556.05,756.0,80,10.55,11.0,13.0,14.0,15,80,348.6371254125,0.0,1215.6062420000005,1407.910882899999,1714.9423689999994,80,12.0375,0.0,45.400000000000034,50.0,60,80,7216.293788492124,7134.203365494111,7997.25703640571,8169.59169227441,9500.793595244917,80,1384.875,1382.5,1641.5,1745.0,1875.0,80,292.7625,235.5,494.4000000000002,604.05,804.0,80,25.925,26.0,32.0,32.0,32.0,80,3.7428030137569293,3.721394349995535,4.234729400079232,4.3519634750729885,5.354948800057173
confirmation,calibrated,broad_joint,mixed_correlated150_after_observable_screen,current,80,80,0,0,10546.638395074999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,10546.638395074999,10555.1845395,11878.423573400001,12336.8084115,12527.157511,80,41630.4419794198,41885.31379921822,45924.80453273806,47786.71149368925,52164.344524878885,80,320.2875,326.0,377.40000000000003,394.15,419,80,297.8,302.5,355.1,370.09999999999997,395,80,85.5,66.5,180.90000000000018,219.10000000000002,256,80,256.5,199.5,542.7000000000005,657.3000000000001,768.0,80,10.6,10.5,14.0,14.0,16,80,878.0952622750001,0.0,3241.927556500001,3487.7019660999995,3999.6752309999993,80,28.75,0.0,112.50000000000004,140.0,160,80,8326.088395883959,8377.062759843642,9184.960906547612,9557.342298737849,10432.868904975778,80,1601.4375,1630.0,1887.0,1970.75,2095.0,80,295.3875,232.5,585.3000000000005,690.7499999999999,798.0,80,25.925,26.0,32.0,32.0,32.0,80,3.8863601649936754,3.827744999958668,4.395987459970638,4.624295049958164,5.087545100017451
confirmation,calibrated,broad_joint,mixed_extreme150_after_observable_screen,combined_cover,80,80,0,0,9038.0984993125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9038.0984993125,9028.901484999999,9806.05901,10118.39557065,10495.632721,80,35281.55499720046,35865.855061999275,38625.771223072596,39499.357682285896,42277.39338461958,80,287.425,287.5,338.09999999999997,344.15,355,80,270.4875,270.0,321.3,326.05,341,80,70.4125,57.0,140.40000000000003,157.14999999999998,182,80,211.2375,171.0,421.2000000000001,471.45,546.0,80,9.925,10.0,12.0,13.0,15,80,364.7661373625001,0.0,1194.4848216000007,1359.273828750001,1870.2236739999998,80,13.1,0.0,45.50000000000004,50.19999999999999,64,80,7056.310999440092,7173.171012399856,7725.1542446145195,7899.871536457178,8455.478676923916,80,1437.125,1437.5,1690.5,1720.75,1775.0,80,249.0,208.5,462.6000000000001,513.75,576.0,80,25.175,25.0,30.0,32.0,32.0,80,4.253819203744934,4.149769050010946,5.225323660031426,5.3394505350617685,6.120052700047381
confirmation,calibrated,broad_joint,mixed_extreme150_after_observable_screen,coverage,80,80,0,0,9282.2967903625,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9282.2967903625,9268.219568,10173.891977500001,10591.87062025,11937.496748,80,36173.546450333066,36516.996056642405,40494.160440485764,41233.99828193848,46177.483736813396,80,287.425,287.5,338.09999999999997,344.15,355,80,270.475,270.0,321.3,326.05,341,80,92.35,79.5,167.10000000000002,201.44999999999996,327,80,277.05,238.5,501.3,604.3499999999999,981.0,80,9.925,10.0,12.0,13.0,15,80,364.472499075,0.0,1194.2045552000004,1359.6528814,1870.2236739999998,80,13.1,0.0,45.50000000000004,50.19999999999999,64,80,7234.709290066613,7303.399211328481,8098.832088097152,8246.799656387699,9235.496747362678,80,1437.125,1437.5,1690.5,1720.75,1775.0,80,314.8125,277.5,538.2,637.65,1029.0,80,25.175,25.0,30.0,32.0,32.0,80,3.785050806243089,3.7589705500286072,4.325638659973629,4.412104850023752,5.434968099929392
confirmation,calibrated,broad_joint,mixed_extreme150_after_observable_screen,current,80,80,0,0,10732.26836405,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,10732.26836405,10596.5088965,11756.827897100002,12289.957494350001,13476.928471,80,42158.46682412377,41626.25127723688,46329.641796577314,48780.87860779297,53884.64235031333,80,331.625,335.5,397.40000000000003,408.25,419,80,308.6125,312.0,372.50000000000006,386.15,398,80,90.3,63.5,183.30000000000004,217.04999999999998,324,80,270.9,190.5,549.9000000000001,651.15,972.0,80,10.1875,10.0,13.0,13.049999999999997,14,80,788.322581275,0.0,3164.0956531,3438.00924835,3510.003242999999,80,25.125,0.0,79.30000000000011,126.0,140,80,8431.693364824754,8325.250255447376,9265.928359315465,9756.175721558595,10776.928470062665,80,1658.125,1677.5,1987.0000000000002,2041.25,2095.0,80,308.6625,231.0,589.5000000000002,693.15,1017.0,80,25.175,25.0,30.0,32.0,32.0,80,3.914043650001986,3.7944991000113077,4.586589179956355,4.775442130002193,5.19338919990696
confirmation,calibrated,smoothed_joint,__design_mixture__,combined_cover,160,160,0,0,9118.13222849375,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,9118.13222849375,9100.680230999998,9872.855694799999,10319.113023749998,11426.090114,160,35708.598643601756,35422.9487093565,39164.34904295579,40616.07241827182,46890.450564483566,160,281.3,284.5,332.0,343.0999999999999,374,160,264.39375,269.5,314.0,327.0999999999999,358,160,80.2875,71.0,153.2,182.09999999999997,279,160,240.8625,213.0,459.6,546.3,837.0,160,10.6,11.0,13.0,14.0,15,160,371.1544623625,0.0,1176.3165527000003,1420.6234285500004,2165.8395069999997,160,12.85,0.0,45.0,50.19999999999993,80,160,7141.719728720351,7084.589741871298,7832.869808591157,8123.214483654366,9378.090112896713,160,1406.5,1422.5,1660.0,1715.5,1870.0,160,279.65625,249.0,498.29999999999995,582.7499999999997,876.0,160,25.8625,26.0,30.0,32.0,32.0,160,4.374827391248255,4.345314399979543,5.379931419971399,5.6149800699145995,6.79123079997953
confirmation,calibrated,smoothed_joint,__design_mixture__,coverage,160,160,0,0,9317.48775046875,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,9317.48775046875,9274.112089,10229.6753225,10558.255397199999,12360.99313,160,36453.93875230276,36308.769986419844,40050.24625554921,42145.517744180586,49187.1268388937,160,281.2,284.5,332.0,343.0999999999999,374,160,264.3125,269.5,314.0,327.0999999999999,358,160,97.24375,85.0,176.1,205.0,407,160,291.73125,255.0,528.3,615.0,1221.0,160,10.63125,11.0,13.0,14.0,15,160,379.08107935625003,0.0,1182.0108128999998,1420.6227246499996,2166.0088460000006,160,13.0375,0.0,45.0,50.19999999999993,80,160,7290.787750460552,7261.7539972839695,8010.049251109841,8429.103548836118,9837.42536777874,160,1406.0,1422.5,1660.0,1715.5,1870.0,160,330.525,291.0,570.3,651.2999999999998,1263.0,160,25.8625,26.0,30.0,32.0,32.0,160,3.83133298624889,3.782543400011491,4.4178939399891535,4.538019694999093,5.509402199997567
confirmation,calibrated,smoothed_joint,__design_mixture__,current,160,160,0,0,10863.3233406125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,10863.3233406125,10747.4139295,12150.6815206,12483.56012875,14679.8122,160,42651.21045535084,42332.88516609844,47272.6386693385,49141.389442183456,57679.06100404076,160,329.9125,334.0,397.09999999999997,408.09999999999997,437,160,307.275,311.5,375.1,384.15,415,160,103.8625,94.5,209.2,237.19999999999993,486,160,311.5875,283.5,627.6,711.5999999999998,1458.0,160,10.4,10.0,13.0,14.0,15,160,640.8813419375,0.0,1942.2490465000012,3100.695020749999,3820.440720999999,160,20.175,0.0,63.69999999999996,96.09999999999997,135,160,8530.242091070168,8466.577033219686,9454.527733867699,9828.27788843669,11535.812200808152,160,1649.5625,1670.0,1985.5,2040.4999999999998,2185.0,160,350.38125,319.5,669.5999999999999,750.8999999999996,1503.0,160,25.8625,26.0,30.0,32.0,32.0,160,4.015991107501759,3.996496499981731,4.56232909996761,4.679209804988932,5.884722899994813
confirmation,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,combined_cover,80,80,0,0,9131.593093275,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9131.593093275,9123.4981725,10019.4164586,10333.63563185,10795.439072,80,35748.1529680304,35581.12264375513,39357.618210059096,40653.507816457815,43617.19537533584,80,282.3375,289.5,330.09999999999997,343.1,374,80,265.425,272.5,313.1,327.1,358,80,80.2,70.0,153.80000000000007,184.45,251,80,240.6,210.0,461.4000000000002,553.3499999999999,753.0,80,10.7,11.0,14.0,14.0,15,80,358.2205777125,0.0,1087.029979600001,1289.8209352999988,2165.8395069999997,80,12.4375,0.0,40.50000000000004,48.099999999999994,80,80,7149.63059360608,7116.224528751026,7871.52364201182,8130.701563291563,8723.439075067168,80,1411.6875,1447.5,1650.5,1715.4999999999998,1870.0,80,279.15,246.0,503.4000000000002,598.3499999999999,798.0,80,25.7,26.0,30.0,32.0,32.0,80,4.368953727494227,4.334859750058968,5.383011629967951,5.6149800699145995,6.13705439993646
confirmation,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,coverage,80,80,0,0,9208.4524591875,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9208.4524591875,9230.949842,9993.092928400001,10186.41274155,10556.592591,80,36067.82479608588,36186.80251664547,39519.955101457046,39767.45759331431,43097.962947541986,80,282.1375,289.5,330.09999999999997,343.1,374,80,265.2875,272.5,313.1,327.1,358,80,84.8875,74.0,154.3000000000001,169.24999999999997,205,80,254.6625,222.0,462.9000000000003,507.75,615.0,80,10.75,11.0,13.100000000000009,14.0,15,80,374.158836225,0.0,1140.141269700001,1290.2986589999998,2166.0088460000006,80,12.8125,0.0,40.50000000000004,48.099999999999994,80,80,7213.564959217176,7237.360503329093,7903.991020291408,7953.491518662864,8619.592589508396,80,1410.6875,1447.5,1650.5,1715.4999999999998,1870.0,80,293.2125,261.0,506.4000000000002,549.9,657.0,80,25.7,26.0,30.0,32.0,32.0,80,3.781009830001858,3.779292300052475,4.2534797299653295,4.397129385039443,4.680979199940339
confirmation,calibrated,smoothed_joint,mixed_correlated150_after_observable_screen,current,80,80,0,0,10903.5852209375,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,10903.5852209375,10837.4057075,12203.5474248,12485.8692965,13221.413747,80,42802.42610803204,42382.028541821666,47366.64504517875,49174.23800484435,52702.06873352336,80,333.4125,338.5,395.0,408.1,437,80,310.5875,316.5,373.1,384.15,415,80,100.4,89.0,180.10000000000002,232.45,275,80,301.2,267.0,540.3000000000001,697.3499999999999,825.0,80,10.4875,10.0,13.0,14.0,15,80,594.0296156,0.0,1861.5006964000006,3043.1188311499996,3243.353484,80,19.4375,0.0,61.000000000000085,91.24999999999999,130,80,8560.485221606406,8476.405708364331,9473.329009035751,9834.847600968871,10540.413746704671,80,1667.0625,1692.5,1975.0,2040.5,2185.0,80,339.75,306.0,573.0,728.0999999999999,870.0,80,25.7,26.0,30.0,32.0,32.0,80,4.019537793751806,3.996496499981731,4.519407540000976,4.61385134999291,4.875319999991916
confirmation,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,combined_cover,80,80,0,0,9104.6713637125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9104.6713637125,9090.820296499998,9841.9813349,10156.04594985,11426.090114,80,35669.04431917311,35365.933896742674,38757.777368704956,40386.02255615318,46890.450564483566,80,280.2625,281.0,332.0,342.45,355,80,263.3625,262.5,314.4,326.4,339,80,80.375,71.0,137.00000000000017,163.94999999999996,279,80,241.125,213.0,411.0000000000005,491.8499999999998,837.0,80,10.5,10.0,13.0,14.049999999999997,15,80,384.0883470124999,0.0,1247.9547562,1425.4002462500002,1927.8195989999995,80,13.2625,0.0,45.0,54.29999999999998,80,80,7133.808863834622,7073.186779348534,7751.555473740991,8077.204511230636,9378.090112896713,80,1401.3125,1405.0,1660.0,1712.2499999999998,1775.0,80,280.1625,249.0,451.8000000000004,536.3999999999999,876.0,80,26.025,26.0,30.0,32.0,32.0,80,4.380701055002282,4.351936999999452,5.340647409972735,5.488698004983598,6.79123079997953
confirmation,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,coverage,80,80,0,0,9426.52304175,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,9426.52304175,9311.4759715,10515.850245200001,11214.438512499999,12360.99313,80,36840.05270851964,36406.87862802613,41999.4317854843,43139.144779156355,49187.1268388937,80,280.2625,281.0,332.0,342.45,355,80,263.3375,262.5,314.4,326.4,339,80,109.6,91.5,188.80000000000018,262.7999999999999,407,80,328.8,274.5,566.4000000000004,788.3999999999996,1221.0,80,10.5125,10.0,13.0,14.049999999999997,15,80,384.00332248750004,0.0,1249.8098856999995,1425.4002462499996,1924.9733290000004,80,13.2625,0.0,45.0,54.29999999999998,80,80,7368.010541703928,7281.375725605227,8399.88635709686,8627.828955831272,9837.42536777874,80,1401.3125,1405.0,1660.0,1712.2499999999998,1775.0,80,367.8375,310.5,607.8000000000004,835.9499999999997,1263.0,80,26.025,26.0,30.0,32.0,32.0,80,3.8816561424959217,3.7875956500065513,4.521995620010421,4.710438654996687,5.509402199997567
confirmation,calibrated,smoothed_joint,mixed_extreme150_after_observable_screen,current,80,80,0,0,10823.0614602875,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,80,10823.0614602875,10724.036142,12124.8933727,12375.12605335,14679.8122,80,42499.99480266964,42198.48144761498,47162.29470951337,48942.689413570864,57679.06100404076,80,326.4125,327.5,398.0,404.54999999999995,426,80,303.9625,303.5,376.1,380.5,404,80,107.325,98.5,211.40000000000003,237.79999999999995,486,80,321.975,295.5,634.2,713.3999999999999,1458.0,80,10.3125,10.0,12.0,13.0,14,80,687.733068275,0.0,1965.6592930000038,3209.2800429999993,3820.440720999999,80,20.9125,0.0,63.90000000000008,98.0,135,80,8499.998960533927,8439.696289522995,9432.458941902676,9788.537882714172,11535.812200808152,80,1632.0625,1637.5,1990.0,2022.7499999999998,2130.0,80,361.0125,334.5,675.6,752.5499999999998,1503.0,80,26.025,26.0,30.0,32.0,32.0,80,4.012444421251712,3.9965046499855816,4.609762039990165,4.868623050040333,5.884722899994813
confirmation,stress,__pool_design__,__design_mixture__,combined_cover,160,160,0,0,8731.6265914375,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,8731.6265914375,8733.296470000001,9700.153692499998,10278.1003315,11174.349328,160,34279.289207833004,34017.21244916174,38921.53581725865,40296.31682275282,44875.41698776843,160,275.16875,293.0,365.19999999999993,376.2999999999999,397,160,257.75,275.5,349.49999999999994,360.19999999999993,380,160,58.38125,44.0,121.19999999999999,141.09999999999997,298,160,175.14375,132.0,363.6,423.29999999999984,894.0,160,9.4625,9.0,14.0,15.0,16,160,511.0863029125,0.0,1832.0900041,1918.266942599998,3782.820725,160,15.7,0.0,49.099999999999994,72.0,135,160,6855.857841566601,6803.44248983235,7784.30716345173,8059.263364550565,8975.083397553686,160,1375.84375,1465.0,1826.0,1881.4999999999995,1985.0,160,215.3625,172.5,405.0,471.0,939.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.8172005725042255,3.712361050012987,4.565541190037038,4.9834169150853995,6.335361500037834
confirmation,stress,__pool_design__,__design_mixture__,coverage,160,160,0,0,8803.458374631251,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,8803.458374631251,8818.7864535,9873.167779,10160.325244649997,11528.257895,160,34554.85437246646,34229.27556389404,39300.51220927686,40469.52799546011,46096.289472947006,160,275.16875,293.0,365.19999999999993,376.2999999999999,397,160,257.74375,275.5,349.49999999999994,360.19999999999993,380,160,63.95625,51.0,125.19999999999999,141.49999999999983,319,160,191.86875,153.0,375.6,424.49999999999943,957.0,160,9.44375,9.5,14.0,15.0,16,160,516.9597766750001,0.0,1832.1697636000001,1918.3986802499987,3782.8207250000005,160,15.825,0.0,49.099999999999994,72.0,135,160,6910.970874493292,6845.855112778809,7860.102441855371,8093.905599092021,9219.257894589402,160,1375.84375,1465.0,1826.0,1881.4999999999995,1985.0,160,232.0875,192.0,420.0,466.34999999999957,990.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.34784077249642,3.311500250012614,3.8572144799749366,3.9842539749399286,4.76279099995736
confirmation,stress,__pool_design__,__design_mixture__,current,160,160,0,0,10268.83278898125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,10268.83278898125,10433.009149,11485.4606931,11806.57252185,12875.185472,160,40805.94519831381,41066.445410633576,45885.03127737002,47406.81982277526,52695.9273655942,160,316.7625,327.5,425.19999999999993,446.0,477,160,293.58125,304.0,403.1,424.04999999999995,453,160,54.40625,47.0,109.0,126.09999999999962,259,160,163.21875,141.0,327.0,378.2999999999988,777.0,160,9.31875,10.0,13.0,13.049999999999983,16,160,760.7170652375,0.0,3459.0632468000003,3595.65570855,4079.0084149999993,160,22.48125,0.0,96.19999999999999,105.34999999999988,160,160,8161.189039662762,8213.289082126716,9177.006255474005,9481.363964555054,10539.18547311884,160,1583.8125,1637.5,2126.0,2230.0,2385.0,160,203.4375,180.0,364.19999999999993,422.849999999999,819.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.317916998127475,3.3161205499782227,3.755893589986954,3.8278139249654486,4.2384457000298426
confirmation,stress,stress_design,__design_mixture__,combined_cover,160,160,0,0,8731.6265914375,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,8731.6265914375,8733.296470000001,9700.153692499998,10278.1003315,11174.349328,160,34279.289207833004,34017.21244916174,38921.53581725865,40296.31682275282,44875.41698776843,160,275.16875,293.0,365.19999999999993,376.2999999999999,397,160,257.75,275.5,349.49999999999994,360.19999999999993,380,160,58.38125,44.0,121.19999999999999,141.09999999999997,298,160,175.14375,132.0,363.6,423.29999999999984,894.0,160,9.4625,9.0,14.0,15.0,16,160,511.0863029125,0.0,1832.0900041,1918.266942599998,3782.820725,160,15.7,0.0,49.099999999999994,72.0,135,160,6855.857841566601,6803.44248983235,7784.30716345173,8059.263364550565,8975.083397553686,160,1375.84375,1465.0,1826.0,1881.4999999999995,1985.0,160,215.3625,172.5,405.0,471.0,939.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.8172005725042255,3.712361050012987,4.565541190037038,4.9834169150853995,6.335361500037834
confirmation,stress,stress_design,__design_mixture__,coverage,160,160,0,0,8803.458374631251,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,8803.458374631251,8818.7864535,9873.167779,10160.325244649997,11528.257895,160,34554.85437246646,34229.27556389404,39300.51220927686,40469.52799546011,46096.289472947006,160,275.16875,293.0,365.19999999999993,376.2999999999999,397,160,257.74375,275.5,349.49999999999994,360.19999999999993,380,160,63.95625,51.0,125.19999999999999,141.49999999999983,319,160,191.86875,153.0,375.6,424.49999999999943,957.0,160,9.44375,9.5,14.0,15.0,16,160,516.9597766750001,0.0,1832.1697636000001,1918.3986802499987,3782.8207250000005,160,15.825,0.0,49.099999999999994,72.0,135,160,6910.970874493292,6845.855112778809,7860.102441855371,8093.905599092021,9219.257894589402,160,1375.84375,1465.0,1826.0,1881.4999999999995,1985.0,160,232.0875,192.0,420.0,466.34999999999957,990.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.34784077249642,3.311500250012614,3.8572144799749366,3.9842539749399286,4.76279099995736
confirmation,stress,stress_design,__design_mixture__,current,160,160,0,0,10268.83278898125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,10268.83278898125,10433.009149,11485.4606931,11806.57252185,12875.185472,160,40805.94519831381,41066.445410633576,45885.03127737002,47406.81982277526,52695.9273655942,160,316.7625,327.5,425.19999999999993,446.0,477,160,293.58125,304.0,403.1,424.04999999999995,453,160,54.40625,47.0,109.0,126.09999999999962,259,160,163.21875,141.0,327.0,378.2999999999988,777.0,160,9.31875,10.0,13.0,13.049999999999983,16,160,760.7170652375,0.0,3459.0632468000003,3595.65570855,4079.0084149999993,160,22.48125,0.0,96.19999999999999,105.34999999999988,160,160,8161.189039662762,8213.289082126716,9177.006255474005,9481.363964555054,10539.18547311884,160,1583.8125,1637.5,2126.0,2230.0,2385.0,160,203.4375,180.0,364.19999999999993,422.849999999999,819.0,160,26.8125,28.0,32.0,32.0,32.0,160,3.317916998127475,3.3161205499782227,3.755893589986954,3.8278139249654486,4.2384457000298426
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,combined_cover,6,6,0,0,8937.493184666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8937.493184666666,9565.266898,9812.543722499999,9908.257143249999,10003.970564,6,34889.1325946615,36072.40197643828,39271.651133560415,40105.75198042122,40939.852827282026,6,286.3333333333333,279.0,345.0,365.5,386,6,268.3333333333333,261.5,330.0,349.5,369,6,65.16666666666667,65.5,120.5,131.75,143,6,195.5,196.5,361.5,395.25,429.0,6,9.333333333333334,10.5,15.0,15.5,16,6,839.2335755,0.0,2517.7007265,3150.2607257500003,3782.820725,6,30.0,0.0,90.0,112.5,135,6,6977.826518932302,7214.480395287657,7854.3302267120835,8021.150396084244,8187.970565456405,6,1431.6666666666667,1395.0,1725.0,1827.5,1930.0,6,234.0,243.0,397.5,434.25,471.0,6,25.666666666666668,25.0,31.0,31.5,32.0,6,3.897684866678901,3.9576823500101455,4.805541100038681,4.843986350024352,4.8824316000100225
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,coverage,6,6,0,0,8880.224317666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8880.224317666667,9559.515219500001,9566.782939,9567.8659005,9568.948862,6,34690.28825463607,35952.57608551597,38546.4147023619,39034.74989018582,39523.08507800973,6,286.3333333333333,279.0,345.0,365.5,386,6,268.3333333333333,261.5,330.0,349.5,369,6,59.333333333333336,69.0,89.5,90.25,91,6,178.0,207.0,268.5,270.75,273.0,6,9.333333333333334,10.5,15.0,15.5,16,6,839.2335755,0.0,2517.7007265,3150.2607257500003,3782.8207250000005,6,30.0,0.0,90.0,112.5,135,6,6938.057650927214,7190.515217103193,7709.28294047238,7806.9499780371625,7904.617015601946,6,1431.6666666666667,1395.0,1725.0,1827.5,1930.0,6,216.5,253.5,304.5,309.75,315.0,6,25.666666666666668,25.0,31.0,31.5,32.0,6,3.414437683337989,3.4673872999846935,3.80959374998929,3.858301174972439,3.9070085999555886
confirmation,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,current,6,6,0,0,10322.239941666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10322.239941666667,10054.6500495,11845.2336775,11866.152575750002,11887.071474,6,40948.69971157753,39242.44306288554,47988.66839127918,48207.8238948652,48426.979398451214,6,321.8333333333333,311.0,381.5,409.25,437,6,297.6666666666667,288.0,360.5,387.75,415,6,53.833333333333336,49.0,100.0,111.0,122,6,161.5,147.0,300.0,333.0,366.0,6,9.5,10.5,15.0,15.5,16,6,1383.9537183333334,507.4855230000003,3644.3756320000007,3706.057705000001,3767.739778000001,6,50.166666666666664,20.0,130.5,132.75,135,6,8189.739942315505,7848.488612577108,9597.733678255836,9641.56477897304,9685.395879690243,6,1609.1666666666667,1555.0,1907.5,2046.25,2185.0,6,200.0,183.0,346.5,378.75,411.0,6,25.666666666666668,25.0,31.0,31.5,32.0,6,3.256089100012711,3.1887209999840707,3.7725202000001445,3.7858176499721594,3.7991150999441743
