pool,problem,composition_model,partition,mechanism_id,mechanism_status,noise_model,variant,baseline_variant,n_pairs,baseline_failures,candidate_failures,completion_delta_mean,penalized_time_delta_mean_s,penalized_delta_ci_low_s,penalized_delta_ci_high_s,both_complete_n,completed_time_delta_mean_s,completed_time_delta_median_s,completed_regression_rate,completed_worst_regression_s,mean_completed_reduction_pct,ci_scope,precision_warning,completed_delta_ci_low_s,completed_delta_ci_high_s
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1402.127775916667,-1943.2293889645834,-893.9534231354177,12,-1402.127775916667,-1429.1935750000002,0.08333333333333333,441.52763699999923,12.647176737050401,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1904.3036476979162,-858.109453295834
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1409.0022868333335,-1913.9895148124997,-863.5910895416673,12,-1409.0022868333335,-1636.1187565,0.08333333333333333,512.3251039999996,12.716159947068325,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1926.3095074937496,-851.8737966125008
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,combined_cover,current,12,0,0,0.0,-1402.127775916667,-1919.9055500041666,-863.1613618875004,12,-1402.127775916667,-1429.1935750000002,0.08333333333333333,441.52763699999923,12.647176737050401,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1897.495027702083,-885.1020610083349
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,coverage,current,12,0,0,0.0,-1409.0022868333335,-1930.8611558062496,-885.3845030645841,12,-1409.0022868333335,-1636.1187565,0.08333333333333333,512.3251039999996,12.716159947068325,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1936.2933844249999,-848.8817092562502
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1402.127775916667,-1926.8689218875,-876.5985872041673,12,-1402.127775916667,-1429.1935750000002,0.08333333333333333,441.52763699999923,12.647176737050401,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1901.3950719958336,-892.9809500895842
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1409.0022868333335,-1919.5741030895833,-868.0678248645836,12,-1409.0022868333335,-1636.1187565,0.08333333333333333,512.3251039999996,12.716159947068325,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1928.7458683187497,-870.2427412812503
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,combined_cover,current,12,0,0,0.0,-1402.127775916667,-1928.9820932479165,-859.9057303791669,12,-1402.127775916667,-1429.1935750000002,0.08333333333333333,441.52763699999923,12.647176737050401,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1926.4356743229164,-897.4989767333337
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,coverage,current,12,0,0,0.0,-1409.0022868333335,-1912.6124544520833,-870.8173808729172,12,-1409.0022868333335,-1636.1187565,0.08333333333333333,512.3251039999996,12.716159947068325,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1908.7675818791668,-865.468037289584
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1085.2479768333333,-1610.9442412958333,-460.58269966250134,12,-1085.2479768333333,-1367.4532654999994,0.08333333333333333,1581.8602589999991,9.658322822154132,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1609.624206054166,-435.94826040000214
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-911.2760205833332,-1376.414022020833,-352.0252293208347,12,-911.2760205833332,-995.7537380000003,0.08333333333333333,1612.5343639999992,8.051717531306783,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1411.390742772916,-347.43791681249996
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,combined_cover,current,12,0,0,0.0,-1085.2479768333333,-1623.8207191208332,-472.98152354583436,12,-1085.2479768333333,-1367.4532654999994,0.08333333333333333,1581.8602589999991,9.658322822154132,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1595.7277951562498,-466.7176052354176
broad,4,broad_joint,all,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,coverage,current,12,0,0,0.0,-911.2760205833332,-1372.529076502083,-324.1772323416666,12,-911.2760205833332,-995.7537380000003,0.08333333333333333,1612.5343639999992,8.051717531306783,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1400.9411806583335,-358.6223809812508
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1085.2479768333333,-1621.155994695833,-444.0495286979172,12,-1085.2479768333333,-1367.4532654999994,0.08333333333333333,1581.8602589999991,9.658322822154132,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1626.1170120833335,-435.80412469583365
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-911.2760205833332,-1397.7965459249995,-327.47204151666756,12,-911.2760205833332,-995.7537380000003,0.08333333333333333,1612.5343639999992,8.051717531306783,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1380.142003860416,-345.6926249666679
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,combined_cover,current,12,0,0,0.0,-1085.2479768333333,-1613.845660085416,-463.37216564375035,12,-1085.2479768333333,-1367.4532654999994,0.08333333333333333,1581.8602589999991,9.658322822154132,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1608.1037952958338,-452.2840268395842
broad,4,broad_joint,confirmation,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,coverage,current,12,0,0,0.0,-911.2760205833332,-1381.2863811812497,-319.3028236708351,12,-911.2760205833332,-995.7537380000003,0.08333333333333333,1612.5343639999992,8.051717531306783,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1410.6898623083327,-339.28256965000026
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1679.7058474166668,-2250.6357124145834,-1120.661630870834,12,-1679.7058474166668,-1773.2101880000005,0.08333333333333333,262.5669280000002,15.413258146096295,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2273.957278352083,-1073.6895736250003
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1552.5034327499998,-2302.0583676124993,-725.0924725770839,12,-1552.5034327499998,-1580.9518065000002,0.08333333333333333,1832.784286,14.085574642363634,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2264.5406848333323,-737.2599816125002
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-1679.7058474166668,-2252.261485779167,-1130.2463610437496,12,-1679.7058474166668,-1773.2101880000005,0.08333333333333333,262.5669280000002,15.413258146096295,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2260.4761115479164,-1108.484343804167
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1552.5034327499998,-2270.7574134354168,-788.6914521708338,12,-1552.5034327499998,-1580.9518065000002,0.08333333333333333,1832.784286,14.085574642363634,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2279.492007885416,-765.14320695
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1679.7058474166668,-2265.1707286208334,-1114.3255487875003,12,-1679.7058474166668,-1773.2101880000005,0.08333333333333333,262.5669280000002,15.413258146096295,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2265.6351530916672,-1123.4138914041666
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1552.5034327499998,-2325.595576683332,-790.0052911750005,12,-1552.5034327499998,-1580.9518065000002,0.08333333333333333,1832.784286,14.085574642363634,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2277.9840285895825,-766.985369110417
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-1679.7058474166668,-2258.5293005270833,-1088.7275493020832,12,-1679.7058474166668,-1773.2101880000005,0.08333333333333333,262.5669280000002,15.413258146096295,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2252.0505166791663,-1084.0839700416668
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1552.5034327499998,-2259.2517905229156,-750.0483518937505,12,-1552.5034327499998,-1580.9518065000002,0.08333333333333333,1832.784286,14.085574642363634,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2274.6608067958327,-763.6914393895845
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-2088.2800133333335,-2873.0689347541665,-1438.7401257875006,12,-2088.2800133333335,-1558.0078290000001,0.0,-896.8032120000007,19.20447022089707,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2828.0332143416663,-1467.8890411125003
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1893.80291375,-2609.0499507291665,-1244.76698885,12,-1893.80291375,-1477.5313135000006,0.0,-633.5493499999993,17.332866626487174,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2666.5414447958333,-1252.025435429167
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-2088.2800133333335,-2801.509501470833,-1462.3249616125006,12,-2088.2800133333335,-1558.0078290000001,0.0,-896.8032120000007,19.20447022089707,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2850.7486433979166,-1427.776876583334
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1893.80291375,-2616.1049649833335,-1252.8343703125004,12,-1893.80291375,-1477.5313135000006,0.0,-633.5493499999993,17.332866626487174,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2655.3077027583336,-1226.2560647125003
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-2088.2800133333335,-2847.4460075541674,-1454.7035957229168,12,-2088.2800133333335,-1558.0078290000001,0.0,-896.8032120000007,19.20447022089707,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2858.2849403312503,-1476.5720609895834
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1893.80291375,-2650.9698247208335,-1242.6602384041673,12,-1893.80291375,-1477.5313135000006,0.0,-633.5493499999993,17.332866626487174,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2637.326739095833,-1242.0379124750013
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-2088.2800133333335,-2829.23881483125,-1461.3313415270836,12,-2088.2800133333335,-1558.0078290000001,0.0,-896.8032120000007,19.20447022089707,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2818.9246921375,-1457.5917052041668
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1893.80291375,-2602.835793308334,-1241.1317621354167,12,-1893.80291375,-1477.5313135000006,0.0,-633.5493499999993,17.332866626487174,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2634.643552475,-1259.7651960770836
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1412.2164776666668,-1734.0606179312504,-1083.658849370834,12,-1412.2164776666668,-1458.0731910000013,0.0,-459.8511490000001,13.491148955656373,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1747.40022896875,-1093.6774282062504
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1113.73601475,-1514.0795215895835,-638.0646679187502,12,-1113.73601475,-1042.57622,0.08333333333333333,682.9092169999985,10.65217081711461,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1517.5246470708335,-705.148741152084
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-1412.2164776666668,-1775.8031684062505,-1083.9730786125,12,-1412.2164776666668,-1458.0731910000013,0.0,-459.8511490000001,13.491148955656373,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1733.5339727291673,-1071.1573032520837
broad,4,broad_joint,all,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1113.73601475,-1519.441527175,-657.7821811562507,12,-1113.73601475,-1042.57622,0.08333333333333333,682.9092169999985,10.65217081711461,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1518.4209201708338,-671.0894759708342
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1412.2164776666668,-1741.1771890916668,-1064.651726375,12,-1412.2164776666668,-1458.0731910000013,0.0,-459.8511490000001,13.491148955656373,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1737.1367976583333,-1080.3224007312504
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1113.73601475,-1526.6353606208336,-678.3832498520838,12,-1113.73601475,-1042.57622,0.08333333333333333,682.9092169999985,10.65217081711461,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1523.8372425479167,-680.0083348708348
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,extreme,combined_cover,current,12,0,0,0.0,-1412.2164776666668,-1746.333306083334,-1088.31265514375,12,-1412.2164776666668,-1458.0731910000013,0.0,-459.8511490000001,13.491148955656373,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1757.8561563979174,-1095.7044063479168
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,extreme,coverage,current,12,0,0,0.0,-1113.73601475,-1524.7241261520835,-669.5222172250013,12,-1113.73601475,-1042.57622,0.08333333333333333,682.9092169999985,10.65217081711461,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1517.2027493687503,-667.7719119479174
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1876.2981302500004,-2216.5913419583344,-1588.8951307916668,12,-1876.2981302500004,-1646.234448000001,0.0,-967.110412,16.971127414507798,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2209.9577014979177,-1547.5473269208337
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1871.8188095833332,-2132.584869989584,-1602.5214335145838,12,-1871.8188095833332,-1830.1907460000002,0.0,-944.9566309999991,16.981450472560493,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2134.881450497917,-1622.0505966687504
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,combined_cover,current,12,0,0,0.0,-1876.2981302500004,-2221.511358816667,-1573.2144467270841,12,-1876.2981302500004,-1646.234448000001,0.0,-967.110412,16.971127414507798,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2216.844047891667,-1563.351649685417
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,coverage,current,12,0,0,0.0,-1871.8188095833332,-2127.4682864708334,-1591.388636910417,12,-1871.8188095833332,-1830.1907460000002,0.0,-944.9566309999991,16.981450472560493,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2141.1099507270837,-1601.440926906251
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1876.2981302500004,-2212.185350854167,-1565.0561052687506,12,-1876.2981302500004,-1646.234448000001,0.0,-967.110412,16.971127414507798,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2234.5338645437496,-1560.867184445834
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1871.8188095833332,-2112.3615336125004,-1604.8938154041666,12,-1871.8188095833332,-1830.1907460000002,0.0,-944.9566309999991,16.981450472560493,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2107.809042858333,-1595.05420553125
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,combined_cover,current,12,0,0,0.0,-1876.2981302500004,-2200.3035193187507,-1551.3819704312505,12,-1876.2981302500004,-1646.234448000001,0.0,-967.110412,16.971127414507798,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2210.0830716000005,-1547.5254689604174
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,coverage,current,12,0,0,0.0,-1871.8188095833332,-2123.3370641479173,-1604.4586090375003,12,-1871.8188095833332,-1830.1907460000002,0.0,-944.9566309999991,16.981450472560493,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-2130.7720283833337,-1615.2571392875
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,all,combined_cover,current,11,0,0,0.0,-1565.3172587272725,-1930.2805904977265,-1189.4334750568178,11,-1565.3172587272725,-1675.5021689999994,0.0,-407.7572059999984,14.442466343559698,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1916.8877069477269,-1201.2613651204545
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,all,coverage,current,11,0,0,0.0,-1400.9744912727272,-1911.6734685227261,-841.7551021750003,11,-1400.9744912727272,-1547.6250810000001,0.09090909090909091,474.1367030000001,12.837604865932969,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1953.8961407068177,-880.8067509090907
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,correlated,combined_cover,current,11,0,0,0.0,-1565.3172587272725,-1923.7144018340905,-1206.359090418181,11,-1565.3172587272725,-1675.5021689999994,0.0,-407.7572059999984,14.442466343559698,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1910.0562293363635,-1198.3546977795454
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,correlated,coverage,current,11,0,0,0.0,-1400.9744912727272,-1899.217205031818,-861.541813634091,11,-1400.9744912727272,-1547.6250810000001,0.09090909090909091,474.1367030000001,12.837604865932969,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1924.641340902272,-868.2028080227269
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,all,combined_cover,current,11,0,0,0.0,-1565.3172587272725,-1937.4569609454543,-1211.1952630249998,11,-1565.3172587272725,-1675.5021689999994,0.0,-407.7572059999984,14.442466343559698,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1927.5519006409088,-1216.2194661477272
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,all,coverage,current,11,0,0,0.0,-1400.9744912727272,-1933.5805803590904,-840.2099995249996,11,-1400.9744912727272,-1547.6250810000001,0.09090909090909091,474.1367030000001,12.837604865932969,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1911.4768958113627,-848.4094648886362
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,correlated,combined_cover,current,11,0,0,0.0,-1565.3172587272725,-1921.440000656818,-1193.0111163818176,11,-1565.3172587272725,-1675.5021689999994,0.0,-407.7572059999984,14.442466343559698,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1904.9934387090912,-1221.4971103340908
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,correlated,coverage,current,11,0,0,0.0,-1400.9744912727272,-1922.899166254545,-889.7440279409097,11,-1400.9744912727272,-1547.6250810000001,0.09090909090909091,474.1367030000001,12.837604865932969,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1903.5360209568184,-854.0004053249999
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1373.6851177499996,-1767.383508845833,-954.320300141666,12,-1373.6851177499996,-1583.7953374999997,0.0,-93.31494500000008,12.77015488417951,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1757.8256643229163,-926.0686367270831
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1246.3874817499998,-1659.5969303916663,-800.8968397604164,12,-1246.3874817499998,-1460.2044719999994,0.0,-53.09184800000003,11.578293412106545,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1677.9813441270826,-792.3362363749997
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,correlated,combined_cover,current,12,0,0,0.0,-1373.6851177499996,-1769.194643316666,-960.4489057958334,12,-1373.6851177499996,-1583.7953374999997,0.0,-93.31494500000008,12.77015488417951,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1773.2172617479164,-976.3970870333337
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,correlated,coverage,current,12,0,0,0.0,-1246.3874817499998,-1686.273513816666,-828.9198571687499,12,-1246.3874817499998,-1460.2044719999994,0.0,-53.09184800000003,11.578293412106545,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1670.945337777083,-811.6872009416666
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1373.6851177499996,-1791.8789818249998,-967.0353748812495,12,-1373.6851177499996,-1583.7953374999997,0.0,-93.31494500000008,12.77015488417951,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1763.0882990916666,-967.6793706416664
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-1246.3874817499998,-1664.0459770395828,-788.3269517458338,12,-1246.3874817499998,-1460.2044719999994,0.0,-53.09184800000003,11.578293412106545,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1706.9397793854164,-834.2869083833334
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,correlated,combined_cover,current,12,0,0,0.0,-1373.6851177499996,-1763.70033203125,-947.1379925604159,12,-1373.6851177499996,-1583.7953374999997,0.0,-93.31494500000008,12.77015488417951,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1782.1941261895834,-924.8578389770837
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,correlated,coverage,current,12,0,0,0.0,-1246.3874817499998,-1679.1582185437496,-814.647028264583,12,-1246.3874817499998,-1460.2044719999994,0.0,-53.09184800000003,11.578293412106545,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1692.3284960666663,-800.32583956875
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1171.9067984166666,-1536.0222554104164,-834.4578882979174,12,-1171.9067984166666,-1209.0084210000005,0.0,-77.8921420000006,10.887858242891738,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1524.23808315625,-849.2065510687498
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-756.1589207499998,-1146.4712304270831,-325.3642360000002,12,-756.1589207499998,-873.4243014999993,0.16666666666666666,1000.5499289999989,6.950573946421668,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1155.4094122708334,-332.6924892708333
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,combined_cover,current,12,0,0,0.0,-1171.9067984166666,-1520.2372887770828,-832.9154239833333,12,-1171.9067984166666,-1209.0084210000005,0.0,-77.8921420000006,10.887858242891738,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1528.3217762229162,-839.0794819458334
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,coverage,current,12,0,0,0.0,-756.1589207499998,-1147.3961140749996,-314.3671385812497,12,-756.1589207499998,-873.4243014999993,0.16666666666666666,1000.5499289999989,6.950573946421668,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1149.3820183583332,-305.9560434395833
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,combined_cover,current,12,0,0,0.0,-1171.9067984166666,-1515.1829790437498,-836.1067070541668,12,-1171.9067984166666,-1209.0084210000005,0.0,-77.8921420000006,10.887858242891738,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1486.7188520541667,-833.1169559333335
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,coverage,current,12,0,0,0.0,-756.1589207499998,-1137.8556411687503,-332.3702256604165,12,-756.1589207499998,-873.4243014999993,0.16666666666666666,1000.5499289999989,6.950573946421668,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1141.5582676208332,-325.76573551666723
