case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s
round-broad-p3-0108-3016854d8ee348b2,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-310.7270719999997,-310.7270719999997,6.596674094102407,4710.359608,4399.632536
round-broad-p3-0116-6c39cd018a361866,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-404.52678600000036,-404.52678600000036,8.436662807513644,4794.867298,4390.340512
round-broad-p3-0119-72a6fff2ea176b1c,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-160.86092400000052,-160.86092400000052,3.4218609103317252,4700.977866,4540.116942
round-broad-p3-0121-5094da1015d47a85,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-432.8921330000003,-432.8921330000003,8.356989224425634,5180.001091,4747.108958
round-broad-p3-0126-2a6e16cbc68d8b7e,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-303.28486900000007,-303.28486900000007,6.6365985612144405,4569.884199,4266.59933
round-broad-p3-0130-b049802e130c4e84,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-1128.556888,-1128.556888,17.431249111844625,6474.331706,5345.774818
round-broad-p3-0135-559f4c82192764d1,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-219.92000999999982,-219.92000999999982,4.560709546200098,4822.056914,4602.136904
round-broad-p3-0137-851b84e85187a6ea,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-276.28926500000034,-276.28926500000034,5.438850002543383,5079.920661,4803.631396
round-broad-p3-0139-29dc7b6fb833dfc2,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-764.4881070000001,-764.4881070000001,13.290892496520833,5751.969683,4987.481576
round-broad-p3-0146-dcb44a05a5d87452,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,4.228382000000238,4.228382000000238,-0.09148980738991554,4621.697346,4625.925728
round-broad-p3-0149-2c39520f2a0369f5,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-402.0449090000002,-402.0449090000002,7.119562067562201,5647.045495,5245.000586
round-broad-p3-0151-4325795d2f152074,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-521.2896140000003,-521.2896140000003,8.58534172580202,6071.856318,5550.566704
round-broad-p3-0157-77dbee36892dc463,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-789.2642939999996,-789.2642939999996,14.98493000619252,5267.053591,4477.789297
round-broad-p3-0165-1923dc1fd97af284,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-964.8736640000006,-964.8736640000006,15.956610976378668,6046.858355,5081.984691
round-broad-p3-0167-a837a227bc6ff5f3,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-149.84253999999964,-149.84253999999964,2.9644583556447643,5054.634676,4904.792136
round-broad-p3-0169-7430f13f02c26103,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-390.0769989999999,-390.0769989999999,9.433984001837713,4134.806662,3744.729663
round-broad-p3-0176-df11b4fcbf77a45d,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-566.1867950000001,-566.1867950000001,12.161688242986788,4655.495057,4089.308262
round-broad-p3-0180-299159eb99a1795e,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-51.03538200000003,-51.03538200000003,1.1608180498764118,4396.501416,4345.466034
round-broad-p3-0182-532debbbbb1c14f6,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-361.99771899999996,-361.99771899999996,7.781586318632249,4651.978455,4289.980736
round-broad-p3-0184-b7662bbc62d1d902,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-901.8075170000002,-901.8075170000002,15.293551915450596,5896.651883,4994.844366
round-broad-p3-0191-6e5ce89e47c36f81,3,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-215.81071100000008,-215.81071100000008,4.075015706215526,5295.947956,5080.137245
round-broad-p3-0195-95975e894f534550,3,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-284.4480589999994,-284.4480589999994,6.051098642158223,4700.76718,4416.319121
round-broad-p3-0196-35950e349beba338,3,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-741.1928980000002,-741.1928980000002,14.472807825868498,5121.279208,4380.08631
round-broad-p4-0003-c334bd1c8832c12d,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-214.87330800000018,-214.87330800000018,1.8802406583661562,11427.968385,11213.095077
round-broad-p4-0008-0809c667f1414288,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-397.80291000000034,-397.80291000000034,3.6310124218699804,10955.702261,10557.899351
round-broad-p4-0011-78f184169d56ea15,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-324.19401800000014,-324.19401800000014,3.1279438307475287,10364.445001,10040.250983
round-broad-p4-0015-2aba8b704205a660,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-506.1877229999991,-506.1877229999991,4.249966057400489,11910.394487,11404.206764
round-broad-p4-0021-630f547bc37c68f8,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-741.6255870000005,-741.6255870000005,7.387295352607045,10039.20314,9297.577553
round-broad-p4-0024-91b54250b250c8fb,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-806.7524259999991,-806.7524259999991,6.403002121428498,12599.596419,11792.843993
round-broad-p4-0028-14441bc1f9f877cd,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-320.26141199999984,-320.26141199999984,3.3020088979402136,9698.986947,9378.725535
round-broad-p4-0031-733c5445b126f0f1,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-931.7645400000001,-931.7645400000001,7.915652035057826,11771.165987,10839.401447
round-broad-p4-0032-85ee04a994a8d947,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-204.18554699999913,-204.18554699999913,2.032855942138332,10044.270367,9840.08482
round-broad-p4-0038-2c18140b0aca1fe7,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-454.2458310000002,-454.2458310000002,4.409520565082586,10301.478909,9847.233078
round-broad-p4-0039-bea89633d46eb145,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-505.9835340000009,-505.9835340000009,4.731187810893063,10694.640632,10188.657098
round-broad-p4-0040-f2a7a477aba9e302,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-1109.8458769999997,-1109.8458769999997,9.351384604678767,11868.251857,10758.40598
round-broad-p4-0041-70daf12ddea645fc,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-692.6352659999993,-692.6352659999993,6.337403330033933,10929.322783,10236.687517
round-broad-p4-0045-883956c0b34ee2cf,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-446.64494299999933,-446.64494299999933,3.997619842556281,11172.771814,10726.126871
round-broad-p4-0050-c4233f189920b3d1,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-653.2107130000004,-653.2107130000004,5.708085709102949,11443.603798,10790.393085
round-broad-p4-0058-31ec1de61bc8f768,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-1076.0286109999997,-1076.0286109999997,8.868331807740189,12133.382403,11057.353792
round-broad-p4-0064-fb8fdd1ca8dbc385,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-111.62614399999984,-111.62614399999984,1.1729976163800955,9516.314649,9404.688505
round-broad-p4-0074-7123d970fb1dbaf4,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-360.59238300000106,-360.59238300000106,3.7580418314704973,9595.220042,9234.627659
round-broad-p4-0091-c601c417374ac1ba,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-958.2352689999989,-958.2352689999989,7.829131401924699,12239.356064,11281.120795
round-broad-p4-0100-120f40326b5ac308,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-667.2050180000006,-667.2050180000006,5.716212157291303,11672.152811,11004.947793
round-broad-p4-0108-942b8ece5ff48081,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-779.1941910000005,-779.1941910000005,6.424664599172478,12128.169167,11348.974976
round-broad-p4-0111-e3403e678818e1be,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-731.4909630000002,-731.4909630000002,8.517513705356835,8588.080845,7856.589882
round-broad-p4-0117-55f4275ff66ac1f3,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-78.62253100000089,-78.62253100000089,0.7501676622513667,10480.661185,10402.038654
round-broad-p4-0120-e48590d3556d164b,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-451.86335099999997,-451.86335099999997,4.465239210985295,10119.57769,9667.714339
round-broad-p4-0126-1cc158b42e021001,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-332.33454399999937,-332.33454399999937,3.3426047325950194,9942.382381,9610.047837
round-broad-p4-0131-9bc5b870cefcfcec,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-620.0130690000005,-620.0130690000005,5.07028626212706,12228.364178,11608.351109
round-broad-p4-0137-088b995e88bb478d,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-364.4663700000001,-364.4663700000001,3.274586481966214,11130.149471,10765.683101
round-broad-p4-0141-17c2dbe3dfc55062,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-691.2069119999996,-691.2069119999996,5.610152278731581,12320.64439,11629.437478
round-broad-p4-0143-516ead775f2a82db,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-679.5439540000007,-679.5439540000007,4.920435477896394,13810.646579,13131.102625
round-broad-p4-0144-3decbf502ae1806b,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-370.6511899999987,-370.6511899999987,3.8391988754128463,9654.388898,9283.737708
round-broad-p4-0153-07dfde3ab0359f9b,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-165.68937899999946,-165.68937899999946,1.4113281317872437,11739.961478,11574.272099
round-broad-p4-0156-88fe59ac5542478e,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-577.2776560000002,-577.2776560000002,4.410573884951193,13088.493041,12511.215385
round-broad-p4-0161-eb9bb1d131d36162,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-866.8827930000007,-866.8827930000007,6.46080009935291,13417.576456,12550.693663
round-broad-p4-0162-63cbdaf10c6f77f3,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-220.46160400000008,-220.46160400000008,2.267695446163516,9721.834754,9501.37315
round-broad-p4-0175-0295d510e0957278,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-1337.294382,-1337.294382,9.601848967088717,13927.467372,12590.17299
round-broad-p4-0182-72c0226dae492835,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,1739.4083250000003,1739.4083250000003,-15.356105867617705,11327.144655,13066.55298
round-broad-p4-0192-17096a016e57f023,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-269.32795199999964,-269.32795199999964,2.443836676413116,11020.701776,10751.373824
round-broad-p4-0194-c203c76bbd8e5334,4,broad,broad_joint,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-669.6947610000007,-669.6947610000007,6.73462623420471,9944.05239,9274.357629
round-broad-p4-0195-be92a531622548b4,4,broad,broad_joint,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-802.0002499999991,-802.0002499999991,6.349517838413452,12630.884272,11828.884022
round-broad-p4-0196-28312fc45f85739d,4,broad,broad_joint,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-620.042888,-620.042888,4.659423504026656,13307.287639,12687.244751
round-stress-p3-0001-b3933f2121d5b7be,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-128.93307100000038,-128.93307100000038,2.562486930234238,5031.560141,4902.62707
round-stress-p3-0007-68607859e18d13ec,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-191.69028799999978,-191.69028799999978,3.7678944385024984,5087.464395,4895.774107
round-stress-p3-0011-82dad701aff5ee0e,3,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-215.6040439999997,-215.6040439999997,4.912610198953327,4388.787941,4173.183897
round-stress-p3-0013-1abe37b9852ae268,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-576.0020490000006,-576.0020490000006,10.028542071118828,5743.626989,5167.62494
round-stress-p3-0016-6335465b784cea93,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-49.90322000000015,-49.90322000000015,1.1236021732787091,4441.360224,4391.457004
round-stress-p3-0019-f7b7acfa9f3ee1fd,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-238.60331099999985,-238.60331099999985,4.449948368166988,5361.93437,5123.331059
round-stress-p3-0024-1b96af21f29f894b,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-209.03524599999946,-209.03524599999946,3.8182829286942552,5474.587659,5265.552413
round-stress-p3-0042-a72087ca442c08d9,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-94.88780000000042,-94.88780000000042,1.9647792227662855,4829.438285,4734.550485
round-stress-p3-0055-d82f548d167e4402,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-239.07370599999922,-239.07370599999922,4.424091974462993,5403.904516,5164.83081
round-stress-p3-0057-162383f37ef12489,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-392.32982300000003,-392.32982300000003,8.264321558372322,4747.271996,4354.942173
round-stress-p3-0061-d05554c87271f430,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-378.2380540000004,-378.2380540000004,6.694621670202191,5649.87945,5271.641396
round-stress-p3-0065-c7b084a59c11f584,3,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-122.69192199999998,-122.69192199999998,2.8056763678530343,4372.989109,4250.297187
round-stress-p3-0066-3012942a5e7540b8,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-321.3374269999995,-321.3374269999995,5.894955461229576,5451.057758,5129.720331
round-stress-p3-0070-519e1f4b33247a3a,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-67.09192299999995,-67.09192299999995,1.6858500962501213,3979.708703,3912.61678
round-stress-p3-0074-2767dfd6b16da822,3,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-47.2844970000001,-47.2844970000001,1.1665269147129151,4053.442437,4006.15794
round-stress-p3-0078-24c1742908d7ddf6,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-83.27916099999948,-83.27916099999948,1.6684382191128342,4991.444097,4908.164936
round-stress-p3-0080-f6ba13f36cf64bb8,3,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,6.183027999999467,6.183027999999467,-0.14597463747935982,4235.686491,4241.869519
round-stress-p3-0085-060d8c7412676e84,3,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-414.5542570000007,-414.5542570000007,7.814607120876228,5304.863707,4890.30945
round-stress-p3-0087-2d95ceaf59a84cd2,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-378.2248209999998,-378.2248209999998,6.935958461745791,5453.101011,5074.87619
round-stress-p3-0090-ec3b2d280c391903,3,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-181.46852099999978,-181.46852099999978,3.474719750452861,5222.536896,5041.068375
round-stress-p4-0010-02e3bd0768bbccd9,4,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-406.726052,-406.726052,3.5375359266307482,11497.439473,11090.713421
round-stress-p4-0014-b69609c3eb69f0be,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,319.5951559999994,319.5951559999994,-2.5989149091101886,12297.253553,12616.848709
round-stress-p4-0015-40c25a2f737a8037,4,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-472.13621799999964,-472.13621799999964,3.869646260083278,12201.017516,11728.881298
round-stress-p4-0018-488edfda363e05a9,4,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-374.44766700000037,-374.44766700000037,3.383902840051179,11065.556096,10691.108429
round-stress-p4-0023-e2e02eed8b116873,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,487.64459700000043,487.64459700000043,-4.978969051975201,9794.08773,10281.732327
round-stress-p4-0026-9494677eb4c4142a,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-594.4960479999991,-594.4960479999991,4.642679699915328,12805.019653,12210.523605
round-stress-p4-0040-54e1eb64ab59008c,4,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-322.44410699999935,-322.44410699999935,2.7252690790820044,11831.642955,11509.198848
round-stress-p4-0043-0bcd639577d19f09,4,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-397.3204000000005,-397.3204000000005,3.4600929003876844,11482.94024,11085.61984
round-stress-p4-0048-7b8aaf64229617ce,4,stress,stress_design,confirmation,deterministic,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-508.52081499999986,-508.52081499999986,4.618145685555213,11011.363643,10502.842828
round-stress-p4-0056-39cfb53921321599,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-58.72688500000004,-58.72688500000004,0.5918024296836287,9923.393696,9864.666811
round-stress-p4-0061-9052fe1a4ed56c60,4,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-851.9371219999994,-851.9371219999994,6.814031759656818,12502.687866,11650.750744
round-stress-p4-0062-403734b6260d8721,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-358.4248150000003,-358.4248150000003,2.98092206407589,12023.957933,11665.533118
round-stress-p4-0064-f70759731cd026cd,4,stress,stress_design,confirmation,correlated,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-218.116657999999,-218.116657999999,2.1283478631541204,10248.167688,10030.05103
round-stress-p4-0068-420c6612327fb7c7,4,stress,stress_design,confirmation,extreme,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,joint_triangular_l5,True,0,-114.63949700000012,-114.63949700000012,0.8726359755432848,13137.149993,13022.510496
