case_id,mode,source_distance_m,true_angle_deg,first_error_deg,first_report_deg,second_error_deg,receiver_radius_m,q_x,q_y,second_response,safety_certificate,movement_m,movement_and_second_measure_s,crossing_acute_angle_deg,posterior_diameter_m,posterior_mec_radius_m,direction_outcome_bound_m,mec_center_error_m,certified_clear_after_two,extra_clear_movement_m
d1250_a90_e1,active,1250.0,90.0,1.0,91.0,0.75,1249.9999999999989,-231.51038382416934,371.016094235258,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.755683283181153,284.89429204106807,142.4471460205537,241.71886404388107,25.674552037013616,False,
d1250_a179.995_e-1,fixed,1250.0,179.995,-1.0,179.0,0.75,1249.999999999999,-692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,36.493272216510846,100.09387665661063,50.04693832832327,111.66725586938702,44.99574242779546,False,
d1250_a179.995_e-1,estimated,1250.0,179.995,-1.0,179.0,0.75,1249.999999999999,-562.5016391312076,243.4848074846014,direction,Q_safe,612.9379621961009,127.58759243922017,19.49905981772771,174.331551730646,87.16577586534105,181.82498431467357,76.75911298892217,False,
d1250_a179.995_e-1,active,1250.0,179.995,-1.0,179.0,0.75,1249.999999999999,-371.016094235258,231.5103838241693,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.754033937662806,239.15704556449677,119.5785227822664,241.71886404387993,102.801778019141,False,
d1250_a179.995_e0,fixed,1250.0,179.995,0.0,180.0,0.75,1249.999999999999,-700.0,-399.9999999999999,direction,Q_safe,806.2257748298549,166.24515496597098,36.02980535223479,114.18662490664471,57.09331245334124,111.9109258175563,18.374568033297884,False,
d1250_a179.995_e0,estimated,1250.0,179.995,0.0,180.0,0.75,1249.999999999999,-562.6731350537568,225.06925402181702,direction,Q_safe,606.017512962423,126.2035025924846,18.12812783116469,207.6932292421997,103.84661462111893,184.7424539512601,18.12083175014194,False,
d1250_a179.995_e0,active,1250.0,179.995,0.0,180.0,0.75,1249.999999999999,-375.0,-224.99999999999994,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,14.422472848086052,338.86231645027533,169.4311582251589,241.9103211568415,74.04506515767903,False,
d1250_a179.995_e1,fixed,1250.0,179.995,1.0,181.0,0.75,1249.999999999999,-706.8743491843873,387.722393556458,direction,Q_safe,806.2257748298549,166.24515496597098,35.519369402319114,114.2933029297836,57.146651464910576,112.2035724022494,29.6981719910231,False,
d1250_a179.995_e1,estimated,1250.0,179.995,1.0,181.0,0.75,1249.999999999999,-537.7565113054457,187.75997523602894,direction,Q_safe,569.5927262106128,118.91854524212256,14.764992425731743,295.08767978027004,147.54383989015594,210.45160034329416,70.7664867777488,False,
d1250_a179.995_e1,active,1250.0,179.995,1.0,181.0,0.75,1249.999999999999,-371.0160942352579,-231.5103838241694,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.75733237505011,284.8942920410647,142.4471460205519,241.7188640438797,25.755580962706205,False,
d1250_a359.995_e-1,fixed,1250.0,359.995,-1.0,359.0,0.75,1249.999999999999,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,35.524614978991515,122.6880662110244,61.34403310553161,112.20357240224872,56.319558672213695,False,
d1250_a359.995_e-1,estimated,1250.0,359.995,-1.0,359.0,0.75,1249.999999999999,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,14.931004158239494,265.28895742759056,132.64447871381674,175.58841794431993,122.57635413342251,False,
d1250_a359.995_e-1,active,1250.0,359.995,-1.0,359.0,0.75,1249.999999999999,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.754033937662806,239.1570455645163,119.57852278227617,241.71886404388374,102.80177801913875,False,
d1250_a359.995_e0,fixed,1250.0,359.995,0.0,0.0,0.75,1249.999999999999,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,36.02980535223479,114.18662490664666,57.093312453342214,111.91092581755662,18.374568033298356,False,
d1250_a359.995_e0,estimated,1250.0,359.995,0.0,0.0,0.75,1249.999999999999,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,16.77416790500966,237.03608563383153,118.51804281693578,172.89590806730575,40.39236634009618,False,
d1250_a359.995_e0,active,1250.0,359.995,0.0,0.0,0.75,1249.999999999999,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,14.422472848086052,338.86231645027885,169.43115822516077,241.9103211568431,74.04506515768064,False,
d1250_a359.995_e1,fixed,1250.0,359.995,1.0,1.0,0.75,1249.999999999999,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,36.497773091326934,106.78876455482309,53.39438227742985,111.6672558693896,23.988579484156332,False,
d1250_a359.995_e1,estimated,1250.0,359.995,1.0,1.0,0.75,1249.999999999999,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,18.581387288870285,186.73258032485265,93.36629016244505,167.98139298877288,37.9541649563486,False,
d1250_a359.995_e1,active,1250.0,359.995,1.0,1.0,0.75,1249.999999999999,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.75733237505011,284.894292041084,142.44714602056166,241.7188640438828,25.755580962704062,False,
d1500_a0_e-1,fixed,1500.0,0.0,-1.0,359.0,0.75,1499.9999999999984,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,26.05186714588671,10.121322743651445,5.060661391895112,112.20357240224872,5.002914001485833,True,864.7445055211401
d1500_a0_e-1,estimated,1500.0,0.0,-1.0,359.0,0.75,1499.9999999999984,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,10.255550386381573,20.690444150012404,10.345222116010657,175.58841794431993,10.32167888244882,True,771.6086950842856
d1500_a0_e-1,active,1500.0,0.0,-1.0,359.0,0.75,1499.9999999999984,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.588471267828526,328.87358769104117,164.43679384554193,241.71886404388374,164.42011024076396,False,
d1500_a0_e0,fixed,1500.0,0.0,0.0,0.0,0.75,1499.9999999999984,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,26.565051177078036,66.10320848972029,33.05669042245811,111.91092581755662,31.193443654071164,False,
d1500_a0_e0,estimated,1500.0,0.0,0.0,0.0,0.75,1499.9999999999984,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,11.558367199455464,134.96474495014553,67.48323040089592,172.89590806730575,66.81544453894195,False,
d1500_a0_e0,active,1500.0,0.0,0.0,0.0,0.75,1499.9999999999984,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,11.309932474020227,144.85952991245458,72.440910879565,241.9103211568431,71.48733563052954,False,
d1500_a0_e1,fixed,1500.0,0.0,1.0,1.0,0.75,1499.9999999999984,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,27.052057431002275,114.46487049014225,57.23243524509245,111.6672558693896,57.17537467406332,False,
d1500_a0_e1,estimated,1500.0,0.0,1.0,1.0,0.75,1499.9999999999984,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,12.850384562819125,214.5339751264281,107.26698756323538,167.98139298877288,107.23886957700623,False,
d1500_a0_e1,active,1500.0,0.0,1.0,1.0,0.75,1499.9999999999984,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.588471267828526,240.25690111948649,120.12845055976457,241.7188640438828,120.10385792731542,False,
d1500_a0.0049_e-1,fixed,1500.0,0.0049,-1.0,359.0,0.75,1499.9999999999984,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,26.049287166286252,9.7361596160595,4.868079827336305,112.20357240224872,4.86575714852081,True,864.6681909053736
d1500_a0.0049_e-1,estimated,1500.0,0.0049,-1.0,359.0,0.75,1499.9999999999984,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,10.251306043165027,19.939575728108718,9.969787903571584,175.58841794431993,9.96882863986937,True,771.5830635666556
d1500_a0.0049_e-1,active,1500.0,0.0049,-1.0,359.0,0.75,1499.9999999999984,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.589818751787663,328.87358769104117,164.43679384554193,241.71886404388374,164.4361320373824,False,
d1500_a0.0049_e0,fixed,1500.0,0.0049,0.0,0.0,0.75,1499.9999999999984,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,26.562600862776662,65.74947742831179,32.87979767463336,111.91092581755662,31.035176968494138,False,
d1500_a0.0049_e0,estimated,1500.0,0.0049,0.0,0.0,0.75,1499.9999999999984,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,11.554201045633864,134.42909675317213,67.21578095824042,172.89590806730575,66.54748746903662,False,
d1500_a0.0049_e0,active,1500.0,0.0049,0.0,0.0,0.75,1499.9999999999984,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,11.308550338708587,144.0324744407339,72.02731950759554,241.9103211568431,71.08694874829052,False,
d1500_a0.0049_e1,fixed,1500.0,0.0049,1.0,1.0,0.75,1499.9999999999984,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,27.049733986108283,114.21413284870678,57.107066424374715,111.6672558693896,56.99515009184952,False,
d1500_a0.0049_e1,estimated,1500.0,0.0049,1.0,1.0,0.75,1499.9999999999984,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,12.846307957951982,214.15479737266492,107.07739868635379,167.98139298877288,107.02229564836524,False,
d1500_a0.0049_e1,active,1500.0,0.0049,1.0,1.0,0.75,1499.9999999999984,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.587123614042339,239.60749092065262,119.80374546034776,241.7188640438828,119.75549857640866,False,
d1500_a90_e-1,fixed,1500.0,90.0,-1.0,89.0,0.75,1499.9999999999984,-387.722393556458,706.8743491843873,direction,Q_safe,806.2257748298549,166.24515496597098,26.05186714588671,10.121322743638009,5.060661391888478,112.20357240224983,5.002914001484129,True,864.7445055211351
d1500_a90_e-1,estimated,1500.0,90.0,-1.0,89.0,0.75,1499.9999999999984,177.54852987722586,721.6858947833309,direction,Q_safe,743.2052281777767,153.64104563555534,12.850384562820985,266.6861446470331,133.34307232353788,167.98139298875142,133.32139067951064,False,
d1500_a90_e-1,active,1500.0,90.0,-1.0,89.0,0.75,1499.9999999999984,231.51038382416937,371.0160942352579,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.588471267828526,328.87358769102815,164.43679384553553,241.71886404388073,164.42011024076197,False,
d1500_a90_e0,fixed,1500.0,90.0,0.0,90.0,0.75,1499.9999999999984,-399.99999999999994,700.0,direction,Q_safe,806.2257748298549,166.24515496597098,26.565051177078036,66.10320848971338,33.056690422454636,111.910925817556,31.193443654072574,False,
d1500_a90_e0,estimated,1500.0,90.0,0.0,90.0,0.75,1499.9999999999984,159.1479957554244,721.8211308091813,direction,Q_safe,739.157513278201,152.8315026556402,11.558367199455338,207.529630030358,103.76481501520044,172.89590806730567,100.98169303883228,False,
d1500_a90_e0,active,1500.0,90.0,0.0,90.0,0.75,1499.9999999999984,225.00000000000003,375.0,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.309932474020227,254.5628502246033,127.28142511232298,241.91032115684192,124.99368320560231,False,
d1500_a90_e1,fixed,1500.0,90.0,1.0,91.0,0.75,1499.9999999999984,-412.15576256865495,692.9124240345604,direction,Q_safe,806.2257748298549,166.24515496597098,27.05205743100229,114.4648704901355,57.23243524508908,111.66725586938725,57.17537467406425,False,
d1500_a90_e1,estimated,1500.0,90.0,1.0,91.0,0.75,1499.9999999999984,140.81998142702287,721.6858947833309,direction,Q_safe,735.2964013908432,152.05928027816864,10.255550386379786,119.8699808355969,59.93499065525522,175.58841794433752,59.90732696075742,False,
d1500_a90_e1,active,1500.0,90.0,1.0,91.0,0.75,1499.9999999999984,-231.51038382416934,371.016094235258,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.588471267828526,240.25690111948,120.12845055976133,241.71886404388107,120.1038579273166,False,
d1500_a179.995_e-1,fixed,1500.0,179.995,-1.0,179.0,0.75,1499.9999999999986,-692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,27.04968656246587,151.31125704521148,75.65562852262707,111.66725586938702,75.5728232544943,False,
d1500_a179.995_e-1,estimated,1500.0,179.995,-1.0,179.0,0.75,1499.9999999999986,-562.5016391312076,243.4848074846014,direction,Q_safe,612.9379621961009,127.58759243922017,14.556563741201503,257.95802435111494,128.97901217557882,181.82498431467357,128.9344262171836,False,
d1500_a179.995_e-1,active,1500.0,179.995,-1.0,179.0,0.75,1499.9999999999986,-371.016094235258,231.5103838241693,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.587096109135658,328.336340623326,164.16817031168446,241.71886404387993,164.13515904231153,False,
d1500_a179.995_e0,fixed,1500.0,179.995,0.0,180.0,0.75,1499.9999999999986,-700.0,-399.9999999999999,direction,Q_safe,806.2257748298549,166.24515496597098,26.56755084984069,66.10320848971546,33.05669042245566,111.9109258175563,31.23935072326325,False,
d1500_a179.995_e0,estimated,1500.0,179.995,0.0,180.0,0.75,1499.9999999999986,-562.6731350537568,225.06925402181702,direction,Q_safe,606.017512962423,126.2035025924846,13.499572011363407,201.57678477025786,100.78839238515037,184.7424539512601,97.7572326987094,False,
d1500_a179.995_e0,active,1500.0,179.995,0.0,180.0,0.75,1499.9999999999986,-375.0,-224.99999999999994,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,11.311342642932889,145.68536316872041,72.85389104976632,241.9103211568415,71.88748799844467,False,
d1500_a179.995_e1,fixed,1500.0,179.995,1.0,181.0,0.75,1499.9999999999986,-706.8743491843873,387.722393556458,direction,Q_safe,806.2257748298549,166.24515496597098,26.04923450695663,65.37914477177266,32.68957251540902,112.2035724022494,32.688346449346284,False,
d1500_a179.995_e1,estimated,1500.0,179.995,1.0,181.0,0.75,1499.9999999999986,-537.7565113054457,187.75997523602894,direction,Q_safe,569.5927262106128,118.91854524212256,11.038726946730517,138.79540461806687,69.39770258397725,210.45160034329416,69.39711738621146,False,
d1500_a179.995_e1,active,1500.0,179.995,1.0,181.0,0.75,1499.9999999999986,-371.0160942352579,-231.5103838241694,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.58984624969198,240.2569011194789,120.12845055976089,241.7188640438797,120.12796126235592,False,
d1500_a359.995_e-1,fixed,1500.0,359.995,-1.0,359.0,0.75,1499.9999999999986,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,26.054499116389184,10.506281401901042,5.2531407217824215,112.20357240224872,5.141361714837177,True,864.8208602598334
d1500_a359.995_e-1,estimated,1500.0,359.995,-1.0,359.0,0.75,1499.9999999999986,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,10.259880950337248,20.690444150012404,10.345222116010657,175.58841794431993,10.300219792091806,True,771.6086950842856
d1500_a359.995_e-1,active,1500.0,359.995,-1.0,359.0,0.75,1499.9999999999986,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.587096109135658,328.33634062333925,164.16817031169109,241.71886404388374,164.1351590423138,False,
d1500_a359.995_e0,fixed,1500.0,359.995,0.0,0.0,0.75,1499.9999999999986,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,26.567550849840703,66.10320848972029,33.05669042245811,111.91092581755662,31.239350723260934,False,
d1500_a359.995_e0,estimated,1500.0,359.995,0.0,0.0,0.75,1499.9999999999986,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,11.562617935439707,135.49962285311355,67.75036341345943,172.89590806730575,67.0834775124438,False,
d1500_a359.995_e0,active,1500.0,359.995,0.0,0.0,0.75,1499.9999999999986,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,11.311342642932955,145.68536316872715,72.8538910497696,241.9103211568431,71.88748799844343,False,
d1500_a359.995_e1,fixed,1500.0,359.995,1.0,1.0,0.75,1499.9999999999986,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,27.054427659618558,114.71559937476682,57.357799687404736,111.6672558693896,57.35667582746553,False,
d1500_a359.995_e1,estimated,1500.0,359.995,1.0,1.0,0.75,1499.9999999999986,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,12.854543882836037,214.9127058173263,107.45635290868448,167.98139298877288,107.45579550935963,False,
d1500_a359.995_e1,active,1500.0,359.995,1.0,1.0,0.75,1499.9999999999986,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,11.589846249691949,240.25690111948649,120.12845055976457,241.7188640438828,120.12796126235513,False,
